shelf_id,batch_code,item_category,item_subcategory,standard_batch_size,received_date,expiry_date,batch_quantity_total,batch_quantity_store,batch_quantity_warehouse,location
HOUAIR3,B-5477,HOUSE CLEANING PRODUCTS,Air fresheners,50,2025-11-25,2028-02-16,50,0,50,warehouse
HOUAIR3,B-1786,HOUSE CLEANING PRODUCTS,Air fresheners,50,2025-11-25,2028-05-13,50,0,50,warehouse
HOUAIR4,B-9866,HOUSE CLEANING PRODUCTS,Air fresheners,40,2025-11-23,2027-07-16,40,0,40,warehouse
HOUAIR4,B-2018,HOUSE CLEANING PRODUCTS,Air fresheners,40,2025-11-24,2027-10-24,40,0,40,warehouse
HOUAIR4,B-4300,HOUSE CLEANING PRODUCTS,Air fresheners,40,2025-11-24,2027-10-28,40,0,40,warehouse
HOUAIR5,B-9410,HOUSE CLEANING PRODUCTS,Air fresheners,35,2025-11-26,2026-12-07,35,0,35,warehouse
HOUAIR6,B-6807,HOUSE CLEANING PRODUCTS,Air fresheners,25,2025-11-26,2027-11-01,25,0,25,warehouse
HOUAIR7,B-4981,HOUSE CLEANING PRODUCTS,Air fresheners,25,2025-11-23,2027-07-29,25,0,25,warehouse
HOUAIR7,B-7773,HOUSE CLEANING PRODUCTS,Air fresheners,25,2025-11-26,2027-09-04,25,0,25,warehouse
HOUAIR8,B-1887,HOUSE CLEANING PRODUCTS,Air fresheners,55,2025-11-24,2026-11-28,55,0,55,warehouse
HOUAIR8,B-9854,HOUSE CLEANING PRODUCTS,Air fresheners,55,2025-11-23,2027-05-16,55,0,55,warehouse
HOUAIR8,B-1624,HOUSE CLEANING PRODUCTS,Air fresheners,55,2025-11-26,2028-01-07,55,0,55,warehouse
HOUAIR9,B-9677,HOUSE CLEANING PRODUCTS,Air fresheners,70,2025-11-22,2027-05-26,70,0,70,warehouse
HOUAIR9,B-6156,HOUSE CLEANING PRODUCTS,Air fresheners,70,2025-11-24,2028-01-19,70,0,70,warehouse
HOUAIR9,B-6870,HOUSE CLEANING PRODUCTS,Air fresheners,70,2025-11-25,2027-10-02,70,0,70,warehouse
HOUAIR10,B-3915,HOUSE CLEANING PRODUCTS,Air fresheners,30,2025-11-24,2027-03-10,30,0,30,warehouse
HOUAIR10,B-6480,HOUSE CLEANING PRODUCTS,Air fresheners,30,2025-11-25,2027-11-07,30,0,30,warehouse
HOUAIR11,B-3930,HOUSE CLEANING PRODUCTS,Air fresheners,60,2025-11-26,2027-11-04,60,0,60,warehouse
HOUAIR12,B-9146,HOUSE CLEANING PRODUCTS,Air fresheners,20,2025-11-24,2027-09-19,20,0,20,warehouse
HOUAIR12,B-8810,HOUSE CLEANING PRODUCTS,Air fresheners,20,2025-11-26,2027-04-03,20,0,20,warehouse
HOUAIR13,B-7044,HOUSE CLEANING PRODUCTS,Air fresheners,30,2025-11-25,2027-04-20,30,0,30,warehouse
HOUAIR13,B-8475,HOUSE CLEANING PRODUCTS,Air fresheners,30,2025-11-26,2027-04-26,30,0,30,warehouse
HOUAIR14,B-3049,HOUSE CLEANING PRODUCTS,Air fresheners,25,2025-11-24,2027-07-06,25,0,25,warehouse
HOUAIR14,B-3229,HOUSE CLEANING PRODUCTS,Air fresheners,25,2025-11-24,2027-04-25,25,0,25,warehouse
HOUAIR15,B-7252,HOUSE CLEANING PRODUCTS,Air fresheners,55,2025-11-25,2027-07-10,55,0,55,warehouse
HOUAIR15,B-9781,HOUSE CLEANING PRODUCTS,Air fresheners,55,2025-11-26,2027-05-19,55,0,55,warehouse
HOUAIR16,B-4499,HOUSE CLEANING PRODUCTS,Air fresheners,65,2025-11-25,2027-03-03,65,0,65,warehouse
HOUAIR17,B-6760,HOUSE CLEANING PRODUCTS,Air fresheners,20,2025-11-23,2027-04-06,20,0,20,warehouse
HOUAIR17,B-2564,HOUSE CLEANING PRODUCTS,Air fresheners,20,2025-11-24,2027-03-15,20,0,20,warehouse
HOUAIR17,B-9972,HOUSE CLEANING PRODUCTS,Air fresheners,20,2025-11-26,2028-04-24,20,0,20,warehouse
HOUAIR18,B-5605,HOUSE CLEANING PRODUCTS,Air fresheners,25,2025-11-25,2027-05-12,25,0,25,warehouse
HOUAIR19,B-8123,HOUSE CLEANING PRODUCTS,Air fresheners,40,2025-11-24,2027-02-12,40,0,40,warehouse
HOUAIR20,B-2816,HOUSE CLEANING PRODUCTS,Air fresheners,65,2025-11-25,2027-07-18,65,0,65,warehouse
HOUAIR21,B-5717,HOUSE CLEANING PRODUCTS,Air fresheners,35,2025-11-23,2027-04-16,35,0,35,warehouse
HOUAIR21,B-4840,HOUSE CLEANING PRODUCTS,Air fresheners,35,2025-11-24,2027-05-30,35,0,35,warehouse
HOUANT1,B-2757,HOUSE CLEANING PRODUCTS,Anti-limescale,25,2025-11-25,2027-09-07,25,0,25,warehouse
HOUANT1,B-1158,HOUSE CLEANING PRODUCTS,Anti-limescale,25,2025-11-26,2027-11-13,25,0,25,warehouse
HOUANT2,B-1757,HOUSE CLEANING PRODUCTS,Anti-limescale,25,2025-11-23,2027-04-09,25,0,25,warehouse
HOUANT2,B-9908,HOUSE CLEANING PRODUCTS,Anti-limescale,25,2025-11-24,2027-12-15,25,0,25,warehouse
HOUANT3,B-2885,HOUSE CLEANING PRODUCTS,Anti-limescale,20,2025-11-24,2027-07-23,20,0,20,warehouse
HOUANT3,B-1093,HOUSE CLEANING PRODUCTS,Anti-limescale,20,2025-11-24,2028-01-24,20,0,20,warehouse
HOUANT3,B-7711,HOUSE CLEANING PRODUCTS,Anti-limescale,20,2025-11-24,2027-07-06,20,0,20,warehouse
HOUANT4,B-7567,HOUSE CLEANING PRODUCTS,Anti-limescale,40,2025-11-25,2027-03-12,40,0,40,warehouse
HOUANT5,B-5481,HOUSE CLEANING PRODUCTS,Anti-limescale,40,2025-11-24,2027-02-27,40,0,40,warehouse
HOUANT5,B-3517,HOUSE CLEANING PRODUCTS,Anti-limescale,40,2025-11-24,2027-06-19,40,0,40,warehouse
HOUANT6,B-7113,HOUSE CLEANING PRODUCTS,Anti-limescale,25,2025-11-25,2027-06-03,25,0,25,warehouse
HOUANT7,B-3575,HOUSE CLEANING PRODUCTS,Anti-limescale,40,2025-11-25,2027-07-04,40,0,40,warehouse
HOUANT7,B-6449,HOUSE CLEANING PRODUCTS,Anti-limescale,40,2025-11-25,2027-07-07,40,0,40,warehouse
HOUDET1,B-7869,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,30,2025-11-26,2027-07-19,30,0,30,warehouse
HOUDET2,B-6337,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,10,2025-11-25,2027-05-04,10,0,10,warehouse
HOUDET2,B-4100,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,10,2025-11-25,2027-07-28,10,0,10,warehouse
HOUDET3,B-5739,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,25,2025-11-22,2027-07-21,25,0,25,warehouse
HOUDET3,B-4001,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,25,2025-11-25,2027-12-16,25,0,25,warehouse
HOUDET3,B-2357,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,25,2025-11-25,2028-01-03,25,0,25,warehouse
HOUDET4,B-6713,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,30,2025-11-23,2027-04-26,30,0,30,warehouse
HOUDET4,B-9296,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,30,2025-11-26,2027-03-30,30,0,30,warehouse
HOUDET5,B-1950,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,35,2025-11-24,2027-09-02,35,0,35,warehouse
HOUDET5,B-9062,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,35,2025-11-25,2027-06-02,35,0,35,warehouse
HOUDET6,B-8841,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,35,2025-11-23,2027-06-18,35,0,35,warehouse
HOUDET6,B-8297,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,35,2025-11-24,2027-03-21,35,0,35,warehouse
HOUDET6,B-2232,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,35,2025-11-24,2027-07-22,35,0,35,warehouse
HOUDET7,B-7724,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,25,2025-11-24,2027-04-25,25,0,25,warehouse
HOUDET7,B-9251,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,25,2025-11-25,2027-07-26,25,0,25,warehouse
HOUDET7,B-7307,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,25,2025-11-25,2028-04-28,25,0,25,warehouse
HOUDET8,B-6892,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,15,2025-11-25,2027-06-28,15,0,15,warehouse
HOUDET8,B-9866,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,15,2025-11-24,2027-04-14,15,0,15,warehouse
HOUDET9,B-9353,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,15,2025-11-24,2027-01-05,15,0,15,warehouse
HOUDET9,B-6849,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,15,2025-11-24,2027-10-26,15,0,15,warehouse
HOUDET9,B-3082,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,15,2025-11-24,2028-04-06,15,0,15,warehouse
HOUDET10,B-5452,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,20,2025-11-23,2027-06-17,20,0,20,warehouse
HOUDET10,B-7954,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,20,2025-11-25,2027-11-22,20,0,20,warehouse
HOUDET11,B-6556,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,60,2025-11-24,2027-06-24,60,0,60,warehouse
HOUDET12,B-9098,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,40,2025-11-24,2027-02-05,40,0,40,warehouse
HOUDET12,B-5843,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,40,2025-11-25,2027-08-07,40,0,40,warehouse
HOUDET12,B-9639,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,40,2025-11-25,2027-11-15,40,0,40,warehouse
HOUDET13,B-1095,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,35,2025-11-26,2027-09-16,35,0,35,warehouse
HOUDET14,B-5146,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,30,2025-11-24,2027-10-25,30,0,30,warehouse
HOUDET15,B-2583,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,40,2025-11-22,2027-09-15,40,0,40,warehouse
HOUDET15,B-1841,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,40,2025-11-25,2027-12-22,40,0,40,warehouse
HOUDET15,B-6142,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,40,2025-11-26,2027-08-21,40,0,40,warehouse
HOUDET16,B-2890,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,20,2025-11-24,2026-12-09,20,0,20,warehouse
HOUDET17,B-4877,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,35,2025-11-25,2027-10-04,35,0,35,warehouse
HOUDET17,B-4098,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,35,2025-11-26,2027-03-11,35,0,35,warehouse
HOUDET18,B-6625,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,60,2025-11-22,2027-10-16,60,0,60,warehouse
HOUDET18,B-3546,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,60,2025-11-25,2027-07-17,60,0,60,warehouse
HOUDET18,B-1078,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,60,2025-11-25,2028-05-03,60,0,60,warehouse
HOUDET19,B-4664,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,40,2025-11-23,2027-01-10,40,0,40,warehouse
HOUDET19,B-5625,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,40,2025-11-25,2027-12-03,40,0,40,warehouse
HOUDET19,B-2922,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,40,2025-11-25,2027-07-19,40,0,40,warehouse
HOUDET20,B-5972,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,15,2025-11-23,2027-02-22,15,0,15,warehouse
HOUDET20,B-2663,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,15,2025-11-24,2027-07-31,15,0,15,warehouse
HOUDET21,B-3789,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,30,2025-11-25,2027-11-17,30,0,30,warehouse
HOUDET22,B-8736,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,25,2025-11-25,2027-05-29,25,0,25,warehouse
HOUDET22,B-7678,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,25,2025-11-24,2028-01-10,25,0,25,warehouse
HOUDET23,B-6094,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,45,2025-11-25,2027-03-12,45,0,45,warehouse
HOUDET24,B-4974,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,25,2025-11-25,2027-09-25,25,0,25,warehouse
HOUDET24,B-5346,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,25,2025-11-25,2027-06-12,25,0,25,warehouse
HOUDET25,B-2888,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,35,2025-11-24,2027-07-08,35,0,35,warehouse
HOUDET26,B-5657,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,25,2025-11-25,2027-01-15,25,0,25,warehouse
HOUDET26,B-7747,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,25,2025-11-25,2028-02-11,25,0,25,warehouse
HOUDET27,B-7103,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,35,2025-11-24,2027-02-24,35,0,35,warehouse
HOUDET27,B-7235,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,35,2025-11-25,2027-09-16,35,0,35,warehouse
HOUDET28,B-2512,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,15,2025-11-25,2027-06-14,15,0,15,warehouse
HOUDET28,B-9772,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,15,2025-11-26,2027-07-27,15,0,15,warehouse
HOUDET29,B-9878,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,50,2025-11-25,2027-04-16,50,0,50,warehouse
HOUDET30,B-2603,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,35,2025-11-23,2027-08-24,35,0,35,warehouse
HOUDET30,B-7797,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,35,2025-11-26,2027-11-15,35,0,35,warehouse
HOUDET31,B-8575,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,35,2025-11-22,2027-01-05,35,0,35,warehouse
HOUDET31,B-7098,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,35,2025-11-23,2027-05-19,35,0,35,warehouse
HOUDET31,B-7283,HOUSE CLEANING PRODUCTS,Detergents and disinfectants,35,2025-11-24,2028-03-07,35,0,35,warehouse
HOUGLA1,B-8353,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,40,2025-11-24,2027-04-05,40,0,40,warehouse
HOUGLA1,B-7549,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,40,2025-11-24,2027-08-26,40,0,40,warehouse
HOUGLA2,B-1230,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,25,2025-11-24,2027-08-17,25,0,25,warehouse
HOUGLA2,B-6382,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,25,2025-11-25,2028-01-23,25,0,25,warehouse
HOUGLA2,B-5041,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,25,2025-11-25,2027-06-15,25,0,25,warehouse
HOUGLA3,B-5962,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,45,2025-11-23,2027-01-23,45,0,45,warehouse
HOUGLA3,B-4641,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,45,2025-11-25,2027-06-07,45,0,45,warehouse
HOUGLA3,B-3860,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,45,2025-11-26,2028-01-16,45,0,45,warehouse
HOUGLA4,B-3072,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,45,2025-11-24,2027-04-07,45,0,45,warehouse
HOUGLA4,B-4916,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,45,2025-11-24,2028-02-06,45,0,45,warehouse
HOUGLA5,B-9982,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,25,2025-11-26,2027-01-12,25,0,25,warehouse
HOUGLA6,B-4861,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,20,2025-11-25,2027-09-29,20,0,20,warehouse
HOUGLA7,B-9820,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,25,2025-11-23,2026-12-20,25,0,25,warehouse
HOUGLA7,B-5707,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,25,2025-11-25,2027-04-27,25,0,25,warehouse
HOUGLA8,B-5069,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,20,2025-11-22,2027-06-20,20,0,20,warehouse
HOUGLA8,B-4489,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,20,2025-11-24,2027-10-10,20,0,20,warehouse
HOUGLA8,B-3613,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,20,2025-11-26,2027-08-12,20,0,20,warehouse
HOUGLA9,B-9212,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,25,2025-11-24,2027-08-07,25,0,25,warehouse
HOUGLA10,B-6602,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,40,2025-11-25,2026-12-30,40,0,40,warehouse
HOUGLA11,B-7148,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,35,2025-11-22,2027-04-28,35,0,35,warehouse
HOUGLA11,B-7776,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,35,2025-11-25,2027-08-13,35,0,35,warehouse
HOUGLA11,B-9503,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,35,2025-11-25,2028-01-08,35,0,35,warehouse
HOUGLA12,B-9711,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,15,2025-11-22,2027-10-13,15,0,15,warehouse
HOUGLA12,B-3631,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,15,2025-11-25,2028-02-07,15,0,15,warehouse
HOUGLA12,B-2342,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,15,2025-11-25,2027-06-28,15,0,15,warehouse
HOUGLA13,B-2503,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,25,2025-11-25,2027-02-24,25,0,25,warehouse
HOUGLA14,B-3851,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,15,2025-11-25,2027-03-04,15,0,15,warehouse
HOUGLA15,B-7422,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,40,2025-11-23,2026-12-05,40,0,40,warehouse
HOUGLA15,B-1515,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,40,2025-11-26,2027-05-12,40,0,40,warehouse
HOUGLA16,B-8911,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,50,2025-11-24,2027-03-10,50,0,50,warehouse
HOUGLA16,B-5511,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,50,2025-11-24,2027-07-01,50,0,50,warehouse
HOUGLA16,B-6830,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,50,2025-11-25,2028-04-22,50,0,50,warehouse
HOUGLA17,B-2640,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,40,2025-11-24,2027-03-09,40,0,40,warehouse
HOUGLA17,B-8853,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,40,2025-11-26,2027-12-25,40,0,40,warehouse
HOUGLA18,B-2026,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,35,2025-11-24,2027-03-12,35,0,35,warehouse
HOUGLA18,B-1646,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,35,2025-11-23,2027-11-08,35,0,35,warehouse
HOUGLA18,B-5533,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,35,2025-11-26,2028-05-05,35,0,35,warehouse
HOUGLA19,B-7133,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,20,2025-11-22,2027-01-02,20,0,20,warehouse
HOUGLA19,B-9197,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,20,2025-11-23,2028-01-19,20,0,20,warehouse
HOUGLA19,B-2443,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,20,2025-11-25,2028-01-01,20,0,20,warehouse
HOUGLA20,B-6039,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,20,2025-11-24,2027-10-11,20,0,20,warehouse
HOUGLA21,B-2920,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,20,2025-11-25,2027-09-04,20,0,20,warehouse
HOUGLA21,B-7192,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,20,2025-11-26,2028-02-09,20,0,20,warehouse
HOUGLA22,B-6569,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,20,2025-11-22,2027-10-02,20,0,20,warehouse
HOUGLA22,B-7976,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,20,2025-11-24,2027-05-12,20,0,20,warehouse
HOUGLA22,B-3728,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,20,2025-11-25,2027-09-25,20,0,20,warehouse
HOUGLA23,B-4194,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,40,2025-11-22,2027-11-14,40,0,40,warehouse
HOUGLA23,B-2538,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,40,2025-11-23,2027-10-19,40,0,40,warehouse
HOUGLA23,B-7259,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,40,2025-11-24,2027-12-07,40,0,40,warehouse
HOUGLA24,B-1332,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,35,2025-11-25,2026-12-17,35,0,35,warehouse
HOUGLA24,B-7427,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,35,2025-11-26,2027-04-23,35,0,35,warehouse
HOUGLA25,B-8193,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,35,2025-11-24,2027-07-19,35,0,35,warehouse
HOUGLA25,B-2643,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,35,2025-11-24,2027-08-22,35,0,35,warehouse
HOUGLA26,B-9388,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,25,2025-11-24,2027-08-29,25,0,25,warehouse
HOUGLA26,B-1576,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,25,2025-11-23,2027-03-29,25,0,25,warehouse
HOUGLA26,B-9557,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,25,2025-11-26,2028-03-18,25,0,25,warehouse
HOUGLA27,B-4143,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,40,2025-11-26,2027-04-13,40,0,40,warehouse
HOUGLA28,B-3597,HOUSE CLEANING PRODUCTS,Glass and furniture cleaners,40,2025-11-24,2027-01-27,40,0,40,warehouse
HOUINS1,B-6009,HOUSE CLEANING PRODUCTS,Insecticides,20,2025-11-22,2027-08-29,20,0,20,warehouse
HOUINS1,B-3292,HOUSE CLEANING PRODUCTS,Insecticides,20,2025-11-25,2027-08-06,20,0,20,warehouse
HOUINS1,B-3026,HOUSE CLEANING PRODUCTS,Insecticides,20,2025-11-25,2028-02-16,20,0,20,warehouse
HOUINS2,B-3438,HOUSE CLEANING PRODUCTS,Insecticides,40,2025-11-25,2027-08-26,40,0,40,warehouse
HOUINS3,B-4184,HOUSE CLEANING PRODUCTS,Insecticides,40,2025-11-23,2027-08-04,40,0,40,warehouse
HOUINS3,B-2110,HOUSE CLEANING PRODUCTS,Insecticides,40,2025-11-25,2027-05-08,40,0,40,warehouse
HOUINS3,B-4297,HOUSE CLEANING PRODUCTS,Insecticides,40,2025-11-26,2028-02-02,40,0,40,warehouse
HOUINS4,B-7609,HOUSE CLEANING PRODUCTS,Insecticides,25,2025-11-24,2027-05-27,25,0,25,warehouse
HOUINS4,B-4808,HOUSE CLEANING PRODUCTS,Insecticides,25,2025-11-25,2027-06-19,25,0,25,warehouse
HOUINS4,B-3702,HOUSE CLEANING PRODUCTS,Insecticides,25,2025-11-25,2027-08-15,25,0,25,warehouse
HOUINS5,B-1253,HOUSE CLEANING PRODUCTS,Insecticides,25,2025-11-23,2027-08-20,25,0,25,warehouse
HOUINS5,B-2577,HOUSE CLEANING PRODUCTS,Insecticides,25,2025-11-25,2027-11-25,25,0,25,warehouse
HOUINS6,B-5874,HOUSE CLEANING PRODUCTS,Insecticides,35,2025-11-23,2027-06-15,35,0,35,warehouse
HOUINS6,B-9261,HOUSE CLEANING PRODUCTS,Insecticides,35,2025-11-24,2027-09-10,35,0,35,warehouse
HOUINS7,B-3346,HOUSE CLEANING PRODUCTS,Insecticides,50,2025-11-24,2027-07-18,50,0,50,warehouse
HOUINS7,B-5913,HOUSE CLEANING PRODUCTS,Insecticides,50,2025-11-25,2027-12-31,50,0,50,warehouse
HOUINS8,B-2253,HOUSE CLEANING PRODUCTS,Insecticides,55,2025-11-24,2027-08-14,55,0,55,warehouse
HOUINS9,B-2736,HOUSE CLEANING PRODUCTS,Insecticides,40,2025-11-23,2027-08-20,40,0,40,warehouse
HOUINS9,B-9742,HOUSE CLEANING PRODUCTS,Insecticides,40,2025-11-24,2027-06-12,40,0,40,warehouse
HOUINS10,B-9594,HOUSE CLEANING PRODUCTS,Insecticides,20,2025-11-25,2027-05-28,20,0,20,warehouse
HOUINS10,B-8228,HOUSE CLEANING PRODUCTS,Insecticides,20,2025-11-24,2027-07-06,20,0,20,warehouse
HOUINS11,B-9548,HOUSE CLEANING PRODUCTS,Insecticides,25,2025-11-25,2027-01-30,25,0,25,warehouse
HOUINS12,B-9797,HOUSE CLEANING PRODUCTS,Insecticides,30,2025-11-23,2027-09-10,30,0,30,warehouse
HOUINS12,B-6783,HOUSE CLEANING PRODUCTS,Insecticides,30,2025-11-25,2028-02-10,30,0,30,warehouse
HOUINS13,B-9907,HOUSE CLEANING PRODUCTS,Insecticides,40,2025-11-26,2027-07-07,40,0,40,warehouse
HOUINS14,B-8166,HOUSE CLEANING PRODUCTS,Insecticides,15,2025-11-24,2027-07-30,15,0,15,warehouse
HOUINS15,B-4858,HOUSE CLEANING PRODUCTS,Insecticides,30,2025-11-24,2027-01-17,30,0,30,warehouse
HOUINS15,B-6217,HOUSE CLEANING PRODUCTS,Insecticides,30,2025-11-25,2027-08-31,30,0,30,warehouse
HOUINS16,B-1556,HOUSE CLEANING PRODUCTS,Insecticides,35,2025-11-24,2027-03-31,35,0,35,warehouse
HOUINS16,B-5485,HOUSE CLEANING PRODUCTS,Insecticides,35,2025-11-24,2028-02-26,35,0,35,warehouse
HOUINS17,B-6264,HOUSE CLEANING PRODUCTS,Insecticides,35,2025-11-23,2027-05-13,35,0,35,warehouse
HOUINS17,B-8677,HOUSE CLEANING PRODUCTS,Insecticides,35,2025-11-26,2027-04-14,35,0,35,warehouse
HOUINS18,B-3964,HOUSE CLEANING PRODUCTS,Insecticides,55,2025-11-24,2027-11-18,55,0,55,warehouse
HOUINS18,B-8870,HOUSE CLEANING PRODUCTS,Insecticides,55,2025-11-24,2027-04-13,55,0,55,warehouse
HOUINS18,B-1558,HOUSE CLEANING PRODUCTS,Insecticides,55,2025-11-24,2027-07-11,55,0,55,warehouse
HOUINS19,B-4260,HOUSE CLEANING PRODUCTS,Insecticides,30,2025-11-24,2027-03-15,30,0,30,warehouse
HOUINS19,B-9099,HOUSE CLEANING PRODUCTS,Insecticides,30,2025-11-25,2027-12-04,30,0,30,warehouse
HOUINS20,B-3082,HOUSE CLEANING PRODUCTS,Insecticides,25,2025-11-26,2027-02-24,25,0,25,warehouse
HOUINS21,B-1099,HOUSE CLEANING PRODUCTS,Insecticides,15,2025-11-24,2027-08-13,15,0,15,warehouse
HOUINS21,B-3087,HOUSE CLEANING PRODUCTS,Insecticides,15,2025-11-24,2027-07-16,15,0,15,warehouse
