shelf_id,batch_code,item_category,item_subcategory,standard_batch_size,received_date,expiry_date,batch_quantity_total,batch_quantity_store,batch_quantity_warehouse,location
BABDIA24,B-9530,BABY PRODUCTS,Diapers,10,2025-11-26,2027-11-11,10,10,0,in-store
BABDIA25,B-8051,BABY PRODUCTS,Diapers,15,2025-11-24,2027-09-08,15,15,0,in-store
BABDIA25,B-4756,BABY PRODUCTS,Diapers,15,2025-11-25,2027-08-20,9,9,0,in-store
BABDIA26,B-7008,BABY PRODUCTS,Diapers,25,2025-11-24,2027-03-03,21,21,0,in-store
BABDIA27,B-3221,BABY PRODUCTS,Diapers,40,2025-11-26,2027-11-02,36,36,0,in-store
BABDIA28,B-8121,BABY PRODUCTS,Diapers,15,2025-11-24,2027-06-25,14,14,0,in-store
BABDIA29,B-6768,BABY PRODUCTS,Diapers,15,2025-11-23,2027-08-24,15,15,0,in-store
BABDIA29,B-1555,BABY PRODUCTS,Diapers,15,2025-11-25,2027-05-27,2,2,0,in-store
BABDIA30,B-7148,BABY PRODUCTS,Diapers,20,2025-11-26,2027-06-20,17,17,0,in-store
BABDIA31,B-8962,BABY PRODUCTS,Diapers,30,2025-11-25,2027-07-04,24,24,0,in-store
BABDIA32,B-8592,BABY PRODUCTS,Diapers,25,2025-11-25,2027-03-19,24,24,0,in-store
BABDIA33,B-4615,BABY PRODUCTS,Diapers,20,2025-11-25,2027-02-23,16,16,0,in-store
BABDIA34,B-9262,BABY PRODUCTS,Diapers,40,2025-11-26,2027-06-30,31,31,0,in-store
BABDIA35,B-3868,BABY PRODUCTS,Diapers,25,2025-11-25,2027-08-04,24,24,0,in-store
BABDIA36,B-6089,BABY PRODUCTS,Diapers,30,2025-11-26,2027-05-03,28,28,0,in-store
BABDIA37,B-7357,BABY PRODUCTS,Diapers,10,2025-11-25,2027-10-14,10,10,0,in-store
BABDIA37,B-5708,BABY PRODUCTS,Diapers,10,2025-11-24,2027-08-06,6,6,0,in-store
BABDIA38,B-5404,BABY PRODUCTS,Diapers,15,2025-11-26,2026-12-05,14,14,0,in-store
BABDIA39,B-4070,BABY PRODUCTS,Diapers,10,2025-11-24,2027-03-12,10,10,0,in-store
BABDIA39,B-2130,BABY PRODUCTS,Diapers,10,2025-11-24,2027-12-10,4,4,0,in-store
BABDIA40,B-7739,BABY PRODUCTS,Diapers,25,2025-11-26,2027-04-29,21,21,0,in-store
BABDIA41,B-8504,BABY PRODUCTS,Diapers,25,2025-11-26,2027-11-18,18,18,0,in-store
BABDIA42,B-8127,BABY PRODUCTS,Diapers,20,2025-11-25,2027-07-13,14,14,0,in-store
BABCOO1,B-1713,BABY PRODUCTS,Cookies,25,2025-11-25,2027-07-04,25,25,0,in-store
BABCOO1,B-7544,BABY PRODUCTS,Cookies,25,2025-11-25,2027-12-15,12,12,0,in-store
BABCOO2,B-2827,BABY PRODUCTS,Cookies,70,2025-11-25,2027-06-10,61,61,0,in-store
BABCOO3,B-9492,BABY PRODUCTS,Cookies,35,2025-11-25,2027-03-09,31,31,0,in-store
BABCOO4,B-8331,BABY PRODUCTS,Cookies,45,2025-11-26,2027-03-08,31,31,0,in-store
BABCOO5,B-6720,BABY PRODUCTS,Cookies,25,2025-11-23,2026-11-30,25,25,0,in-store
BABCOO5,B-2710,BABY PRODUCTS,Cookies,25,2025-11-24,2027-08-30,11,11,0,in-store
BABCOO6,B-5192,BABY PRODUCTS,Cookies,55,2025-11-24,2027-05-05,42,42,0,in-store
BABCOO7,B-5259,BABY PRODUCTS,Cookies,55,2025-11-24,2027-05-10,49,49,0,in-store
BABPAS1,B-5776,BABY PRODUCTS,Pasta and creams,40,2025-11-24,2027-11-23,39,39,0,in-store
BABPAS2,B-7541,BABY PRODUCTS,Pasta and creams,45,2025-11-25,2027-04-10,34,34,0,in-store
BABPAS3,B-6421,BABY PRODUCTS,Pasta and creams,50,2025-11-24,2027-09-22,47,47,0,in-store
BABPAS4,B-2347,BABY PRODUCTS,Pasta and creams,80,2025-11-25,2027-11-09,57,57,0,in-store
BABPAS5,B-2486,BABY PRODUCTS,Pasta and creams,50,2025-11-25,2027-01-14,43,43,0,in-store
BABPAS6,B-3548,BABY PRODUCTS,Pasta and creams,40,2025-11-24,2027-02-08,37,37,0,in-store
BABPAS7,B-6873,BABY PRODUCTS,Pasta and creams,50,2025-11-25,2027-06-28,48,48,0,in-store
BABPAS8,B-7272,BABY PRODUCTS,Pasta and creams,65,2025-11-25,2027-06-01,60,60,0,in-store
BABPAS9,B-6014,BABY PRODUCTS,Pasta and creams,50,2025-11-26,2027-03-02,49,49,0,in-store
BABPAS10,B-1969,BABY PRODUCTS,Pasta and creams,55,2025-11-26,2027-05-21,53,53,0,in-store
BABPAS11,B-7542,BABY PRODUCTS,Pasta and creams,30,2025-11-24,2027-08-25,25,25,0,in-store
BABPAS12,B-3824,BABY PRODUCTS,Pasta and creams,60,2025-11-24,2027-01-15,58,58,0,in-store
BABPAS13,B-5020,BABY PRODUCTS,Pasta and creams,65,2025-11-24,2027-01-28,63,63,0,in-store
BABPAS14,B-5956,BABY PRODUCTS,Pasta and creams,20,2025-11-25,2027-07-12,20,20,0,in-store
BABPAS14,B-9820,BABY PRODUCTS,Pasta and creams,20,2025-11-26,2027-12-28,3,3,0,in-store
BABPAS15,B-5607,BABY PRODUCTS,Pasta and creams,25,2025-11-25,2027-08-02,25,25,0,in-store
BABPAS16,B-9747,BABY PRODUCTS,Pasta and creams,25,2025-11-24,2027-11-05,23,23,0,in-store
BABPAS17,B-1459,BABY PRODUCTS,Pasta and creams,25,2025-11-26,2027-11-20,18,18,0,in-store
BABPAS18,B-3788,BABY PRODUCTS,Pasta and creams,80,2025-11-25,2027-03-12,63,63,0,in-store
BABPAS19,B-9101,BABY PRODUCTS,Pasta and creams,75,2025-11-25,2027-08-04,64,64,0,in-store
BABPAS20,B-5444,BABY PRODUCTS,Pasta and creams,55,2025-11-25,2027-01-13,48,48,0,in-store
BABPAS21,B-3596,BABY PRODUCTS,Pasta and creams,60,2025-11-25,2027-05-06,56,56,0,in-store
BABPAS22,B-3665,BABY PRODUCTS,Pasta and creams,45,2025-11-26,2027-04-12,44,44,0,in-store
BABPAS23,B-8280,BABY PRODUCTS,Pasta and creams,60,2025-11-24,2027-02-14,52,52,0,in-store
BABPAS24,B-3412,BABY PRODUCTS,Pasta and creams,50,2025-11-24,2027-06-21,44,44,0,in-store
BABPAS25,B-8862,BABY PRODUCTS,Pasta and creams,45,2025-11-26,2027-07-24,34,34,0,in-store
BABPAS26,B-9023,BABY PRODUCTS,Pasta and creams,80,2025-11-24,2027-08-24,69,69,0,in-store
BABPAS27,B-7714,BABY PRODUCTS,Pasta and creams,60,2025-11-24,2027-07-28,59,59,0,in-store
BABPAS28,B-8455,BABY PRODUCTS,Pasta and creams,30,2025-11-26,2027-02-06,27,27,0,in-store
BABPAS29,B-1011,BABY PRODUCTS,Pasta and creams,20,2025-11-25,2027-06-24,19,19,0,in-store
BABPAS30,B-2724,BABY PRODUCTS,Pasta and creams,35,2025-11-25,2026-11-30,30,30,0,in-store
BABBAB1,B-8605,BABY PRODUCTS,Baby formula,25,2025-11-25,2027-04-10,17,17,0,in-store
BABBAB2,B-9364,BABY PRODUCTS,Baby formula,20,2025-11-24,2027-10-27,20,20,0,in-store
BABBAB2,B-7655,BABY PRODUCTS,Baby formula,20,2025-11-26,2027-09-14,2,2,0,in-store
BABBAB3,B-2610,BABY PRODUCTS,Baby formula,30,2025-11-26,2027-04-14,28,28,0,in-store
BABBAB4,B-6768,BABY PRODUCTS,Baby formula,20,2025-11-25,2027-07-17,20,20,0,in-store
BABBAB4,B-2500,BABY PRODUCTS,Baby formula,20,2025-11-24,2027-12-12,6,6,0,in-store
BABBAB5,B-2725,BABY PRODUCTS,Baby formula,20,2025-11-24,2027-07-21,17,17,0,in-store
BABBAB6,B-6341,BABY PRODUCTS,Baby formula,30,2025-11-26,2027-05-22,27,27,0,in-store
BABBAB7,B-2382,BABY PRODUCTS,Baby formula,35,2025-11-26,2027-06-27,30,30,0,in-store
BABBAB8,B-1557,BABY PRODUCTS,Baby formula,15,2025-11-26,2027-02-26,13,13,0,in-store
BABBAB9,B-7114,BABY PRODUCTS,Baby formula,30,2025-11-24,2027-08-07,29,29,0,in-store
BABBAB10,B-2168,BABY PRODUCTS,Baby formula,35,2025-11-24,2027-10-17,26,26,0,in-store
BABBAB11,B-5989,BABY PRODUCTS,Baby formula,55,2025-11-26,2027-11-04,41,41,0,in-store
BABBAB12,B-8342,BABY PRODUCTS,Baby formula,55,2025-11-24,2027-11-10,48,48,0,in-store
BABBAB13,B-2281,BABY PRODUCTS,Baby formula,15,2025-11-24,2027-03-06,14,14,0,in-store
BABBAB14,B-5815,BABY PRODUCTS,Baby formula,30,2025-11-26,2027-04-23,29,29,0,in-store
BABBAB15,B-7223,BABY PRODUCTS,Baby formula,40,2025-11-25,2027-04-27,34,34,0,in-store
BABBAB16,B-4838,BABY PRODUCTS,Baby formula,20,2025-11-25,2026-12-26,20,20,0,in-store
BABBAB16,B-9371,BABY PRODUCTS,Baby formula,20,2025-11-26,2027-09-30,4,4,0,in-store
BABBAB17,B-5409,BABY PRODUCTS,Baby formula,60,2025-11-25,2027-09-26,53,53,0,in-store
BABBAB18,B-9499,BABY PRODUCTS,Baby formula,25,2025-11-25,2027-09-27,19,19,0,in-store
BABBAB19,B-2268,BABY PRODUCTS,Baby formula,25,2025-11-24,2027-01-04,22,22,0,in-store
BABBAB20,B-4680,BABY PRODUCTS,Baby formula,30,2025-11-25,2027-10-01,21,21,0,in-store
BABBAB21,B-2643,BABY PRODUCTS,Baby formula,55,2025-11-25,2027-04-19,38,38,0,in-store
BABBAB22,B-6501,BABY PRODUCTS,Baby formula,50,2025-11-25,2027-06-27,44,44,0,in-store
BABBAB23,B-7341,BABY PRODUCTS,Baby formula,20,2025-11-26,2027-03-09,16,16,0,in-store
BABHOM1,B-7477,BABY PRODUCTS,Homogenized foods,75,2025-11-26,2027-11-03,65,65,0,in-store
BABHOM2,B-5982,BABY PRODUCTS,Homogenized foods,75,2025-11-25,2027-07-17,52,52,0,in-store
BABHOM3,B-7887,BABY PRODUCTS,Homogenized foods,70,2025-11-26,2027-09-28,66,66,0,in-store
BABHOM4,B-2318,BABY PRODUCTS,Homogenized foods,40,2025-11-26,2027-08-18,29,29,0,in-store
BABHOM5,B-9037,BABY PRODUCTS,Homogenized foods,25,2025-11-24,2027-01-13,25,25,0,in-store
BABHOM5,B-8468,BABY PRODUCTS,Homogenized foods,25,2025-11-24,2027-08-03,7,7,0,in-store
BABHOM6,B-2659,BABY PRODUCTS,Homogenized foods,60,2025-11-24,2027-11-05,47,47,0,in-store
BABHOM7,B-1933,BABY PRODUCTS,Homogenized foods,55,2025-11-26,2027-05-27,49,49,0,in-store
BABHOM8,B-5245,BABY PRODUCTS,Homogenized foods,45,2025-11-26,2027-04-21,33,33,0,in-store
BABHOM9,B-6609,BABY PRODUCTS,Homogenized foods,30,2025-11-24,2027-07-16,28,28,0,in-store
BABHOM10,B-7746,BABY PRODUCTS,Homogenized foods,35,2025-11-23,2027-04-05,35,35,0,in-store
BABHOM10,B-6665,BABY PRODUCTS,Homogenized foods,35,2025-11-24,2027-10-10,22,22,0,in-store
BABHOM11,B-6380,BABY PRODUCTS,Homogenized foods,70,2025-11-25,2026-12-06,62,62,0,in-store
BABHOM12,B-6914,BABY PRODUCTS,Homogenized foods,50,2025-11-26,2027-02-04,46,46,0,in-store
BABHOM13,B-2439,BABY PRODUCTS,Homogenized foods,20,2025-11-22,2027-11-09,20,20,0,in-store
BABHOM13,B-4953,BABY PRODUCTS,Homogenized foods,20,2025-11-24,2028-02-13,20,20,0,in-store
BABHOM13,B-7760,BABY PRODUCTS,Homogenized foods,20,2025-11-24,2028-06-01,4,4,0,in-store
BABHOM14,B-7903,BABY PRODUCTS,Homogenized foods,65,2025-11-24,2027-11-14,61,61,0,in-store
BABHOM15,B-2057,BABY PRODUCTS,Homogenized foods,50,2025-11-24,2027-05-06,44,44,0,in-store
BABHOM16,B-5826,BABY PRODUCTS,Homogenized foods,75,2025-11-25,2027-03-20,67,67,0,in-store
BABHOM17,B-3784,BABY PRODUCTS,Homogenized foods,30,2025-11-25,2027-07-25,30,30,0,in-store
BABHOM17,B-8384,BABY PRODUCTS,Homogenized foods,30,2025-11-24,2027-08-19,18,18,0,in-store
BABHOM18,B-5425,BABY PRODUCTS,Homogenized foods,30,2025-11-24,2027-06-12,30,30,0,in-store
BABHOM18,B-3327,BABY PRODUCTS,Homogenized foods,30,2025-11-25,2028-01-29,14,14,0,in-store
BABHOM19,B-3618,BABY PRODUCTS,Homogenized foods,80,2025-11-25,2027-11-24,72,72,0,in-store
BABHOM20,B-2754,BABY PRODUCTS,Homogenized foods,60,2025-11-25,2027-05-17,52,52,0,in-store
BABHOM21,B-8089,BABY PRODUCTS,Homogenized foods,25,2025-11-26,2027-02-16,17,17,0,in-store
BABHOM22,B-4957,BABY PRODUCTS,Homogenized foods,55,2025-11-25,2027-04-02,51,51,0,in-store
BABHOM23,B-9704,BABY PRODUCTS,Homogenized foods,25,2025-11-24,2027-07-13,21,21,0,in-store
BABHOM24,B-9735,BABY PRODUCTS,Homogenized foods,45,2025-11-24,2027-09-18,34,34,0,in-store
BABHOM25,B-7232,BABY PRODUCTS,Homogenized foods,70,2025-11-26,2027-01-03,67,67,0,in-store
BABHOM26,B-7282,BABY PRODUCTS,Homogenized foods,20,2025-11-24,2027-08-06,20,20,0,in-store
BABHOM26,B-5401,BABY PRODUCTS,Homogenized foods,20,2025-11-25,2027-09-19,7,7,0,in-store
BABHOM27,B-8345,BABY PRODUCTS,Homogenized foods,35,2025-11-25,2027-05-16,34,34,0,in-store
BABHOM28,B-7733,BABY PRODUCTS,Homogenized foods,55,2025-11-26,2027-02-28,45,45,0,in-store
BABHOM29,B-5814,BABY PRODUCTS,Homogenized foods,35,2025-11-25,2027-07-27,35,35,0,in-store
BABHOM29,B-6243,BABY PRODUCTS,Homogenized foods,35,2025-11-24,2027-09-05,15,15,0,in-store
BABHOM30,B-1562,BABY PRODUCTS,Homogenized foods,20,2025-11-24,2027-07-21,20,20,0,in-store
BABHOM30,B-9054,BABY PRODUCTS,Homogenized foods,20,2025-11-25,2027-09-15,19,19,0,in-store
BABHOM31,B-9104,BABY PRODUCTS,Homogenized foods,70,2025-11-25,2027-02-20,50,50,0,in-store
BABHOM32,B-9561,BABY PRODUCTS,Homogenized foods,55,2025-11-26,2027-10-24,45,45,0,in-store
BABHOM33,B-3091,BABY PRODUCTS,Homogenized foods,65,2025-11-25,2027-07-11,58,58,0,in-store
BABHOM34,B-9657,BABY PRODUCTS,Homogenized foods,20,2025-11-22,2027-09-18,20,20,0,in-store
BABHOM34,B-1472,BABY PRODUCTS,Homogenized foods,20,2025-11-24,2027-11-10,20,20,0,in-store
BABHOM34,B-1235,BABY PRODUCTS,Homogenized foods,20,2025-11-26,2028-03-12,13,13,0,in-store
BABHOM35,B-2678,BABY PRODUCTS,Homogenized foods,30,2025-11-26,2027-01-10,26,26,0,in-store
BABHOM36,B-7064,BABY PRODUCTS,Homogenized foods,20,2025-11-25,2027-07-16,20,20,0,in-store
BABHOM36,B-3404,BABY PRODUCTS,Homogenized foods,20,2025-11-25,2027-11-26,2,2,0,in-store
BABHOM37,B-2952,BABY PRODUCTS,Homogenized foods,65,2025-11-24,2027-06-04,57,57,0,in-store
BABHOM38,B-8973,BABY PRODUCTS,Homogenized foods,35,2025-11-24,2027-02-06,33,33,0,in-store
BABHOM39,B-1184,BABY PRODUCTS,Homogenized foods,75,2025-11-25,2027-07-06,59,59,0,in-store
BABHOM40,B-1683,BABY PRODUCTS,Homogenized foods,65,2025-11-26,2027-02-28,55,55,0,in-store
BABHOM41,B-8346,BABY PRODUCTS,Homogenized foods,55,2025-11-24,2027-09-30,43,43,0,in-store
BABHOM42,B-8468,BABY PRODUCTS,Homogenized foods,25,2025-11-24,2027-04-16,24,24,0,in-store
BABHOM43,B-7215,BABY PRODUCTS,Homogenized foods,50,2025-11-26,2027-05-05,44,44,0,in-store
BABHOM44,B-6325,BABY PRODUCTS,Homogenized foods,60,2025-11-24,2027-03-20,43,43,0,in-store
BABHOM45,B-7001,BABY PRODUCTS,Homogenized foods,20,2025-11-23,2027-10-25,20,20,0,in-store
BABHOM45,B-8745,BABY PRODUCTS,Homogenized foods,20,2025-11-23,2027-03-25,20,20,0,in-store
BABHOM45,B-7550,BABY PRODUCTS,Homogenized foods,20,2025-11-24,2028-05-07,16,16,0,in-store
BABHOM46,B-1896,BABY PRODUCTS,Homogenized foods,40,2025-11-25,2027-07-06,39,39,0,in-store
BABHOM47,B-3718,BABY PRODUCTS,Homogenized foods,55,2025-11-24,2027-06-18,47,47,0,in-store
BABHOM48,B-8550,BABY PRODUCTS,Homogenized foods,60,2025-11-25,2027-05-28,55,55,0,in-store
BABHOM49,B-7879,BABY PRODUCTS,Homogenized foods,65,2025-11-24,2027-01-23,64,64,0,in-store
BABHOM50,B-5076,BABY PRODUCTS,Homogenized foods,45,2025-11-24,2027-03-14,44,44,0,in-store
BABHOM51,B-2265,BABY PRODUCTS,Homogenized foods,50,2025-11-25,2026-12-25,40,40,0,in-store
BABHOM52,B-1976,BABY PRODUCTS,Homogenized foods,30,2025-11-25,2027-02-24,29,29,0,in-store
BABHOM53,B-2261,BABY PRODUCTS,Homogenized foods,45,2025-11-26,2027-03-02,39,39,0,in-store
BABHOM54,B-8557,BABY PRODUCTS,Homogenized foods,65,2025-11-24,2027-01-04,59,59,0,in-store
BABHOM55,B-1240,BABY PRODUCTS,Homogenized foods,80,2025-11-25,2027-10-20,76,76,0,in-store
BABHOM56,B-6614,BABY PRODUCTS,Homogenized foods,35,2025-11-26,2027-03-08,31,31,0,in-store
BABHOM57,B-8228,BABY PRODUCTS,Homogenized foods,65,2025-11-25,2027-09-19,53,53,0,in-store
BABHOM58,B-7910,BABY PRODUCTS,Homogenized foods,60,2025-11-25,2027-01-26,42,42,0,in-store
BABHOM59,B-8406,BABY PRODUCTS,Homogenized foods,70,2025-11-26,2027-08-05,68,68,0,in-store
BABHOM60,B-3922,BABY PRODUCTS,Homogenized foods,65,2025-11-26,2027-01-07,57,57,0,in-store
BABHOM61,B-2103,BABY PRODUCTS,Homogenized foods,30,2025-11-25,2027-10-05,30,30,0,in-store
BABHOM61,B-6569,BABY PRODUCTS,Homogenized foods,30,2025-11-26,2027-07-20,10,10,0,in-store
BABHOM62,B-9356,BABY PRODUCTS,Homogenized foods,65,2025-11-24,2027-05-09,64,64,0,in-store
BABHOM63,B-2071,BABY PRODUCTS,Homogenized foods,60,2025-11-25,2027-06-10,59,59,0,in-store
BABHOM64,B-1612,BABY PRODUCTS,Homogenized foods,60,2025-11-24,2027-04-01,50,50,0,in-store
BABHOM65,B-2051,BABY PRODUCTS,Homogenized foods,45,2025-11-23,2027-02-10,45,45,0,in-store
BABHOM65,B-5662,BABY PRODUCTS,Homogenized foods,45,2025-11-24,2027-05-01,7,7,0,in-store
BABHOM66,B-2274,BABY PRODUCTS,Homogenized foods,55,2025-11-25,2027-02-16,44,44,0,in-store
BABHOM67,B-7557,BABY PRODUCTS,Homogenized foods,70,2025-11-24,2027-11-02,65,65,0,in-store
BABHOM68,B-3154,BABY PRODUCTS,Homogenized foods,25,2025-11-24,2027-11-20,25,25,0,in-store
BABHOM68,B-2075,BABY PRODUCTS,Homogenized foods,25,2025-11-24,2027-05-10,14,14,0,in-store
BABHOM69,B-6360,BABY PRODUCTS,Homogenized foods,80,2025-11-24,2027-06-12,79,79,0,in-store
BABHOM70,B-4862,BABY PRODUCTS,Homogenized foods,75,2025-11-26,2026-12-17,70,70,0,in-store
BABHOM71,B-9553,BABY PRODUCTS,Homogenized foods,25,2025-11-25,2027-05-16,19,19,0,in-store
BABHOM72,B-7941,BABY PRODUCTS,Homogenized foods,65,2025-11-26,2027-01-23,50,50,0,in-store
BABHOM73,B-3736,BABY PRODUCTS,Homogenized foods,40,2025-11-25,2027-10-31,33,33,0,in-store
BABHOM74,B-9312,BABY PRODUCTS,Homogenized foods,35,2025-11-25,2026-12-11,27,27,0,in-store
BABHOM75,B-7473,BABY PRODUCTS,Homogenized foods,45,2025-11-25,2027-06-27,40,40,0,in-store
BABHOM76,B-9936,BABY PRODUCTS,Homogenized foods,65,2025-11-26,2027-02-17,64,64,0,in-store
BABHOM77,B-5543,BABY PRODUCTS,Homogenized foods,25,2025-11-24,2027-10-14,25,25,0,in-store
BABHOM77,B-8003,BABY PRODUCTS,Homogenized foods,25,2025-11-24,2027-05-17,14,14,0,in-store
BABHOM78,B-8043,BABY PRODUCTS,Homogenized foods,25,2025-11-25,2027-11-13,24,24,0,in-store
BABHOM79,B-1587,BABY PRODUCTS,Homogenized foods,20,2025-11-24,2027-07-23,20,20,0,in-store
BABHOM79,B-1382,BABY PRODUCTS,Homogenized foods,20,2025-11-23,2027-03-07,20,20,0,in-store
BABHOM79,B-9395,BABY PRODUCTS,Homogenized foods,20,2025-11-26,2027-12-08,1,1,0,in-store
BABHOM80,B-2876,BABY PRODUCTS,Homogenized foods,80,2025-11-25,2027-07-21,57,57,0,in-store
BABHOM81,B-2590,BABY PRODUCTS,Homogenized foods,25,2025-11-25,2027-03-13,25,25,0,in-store
BABHOM81,B-6661,BABY PRODUCTS,Homogenized foods,25,2025-11-25,2028-02-24,24,24,0,in-store
BABCAR1,B-3640,BABY PRODUCTS,Care and hygiene,20,2025-11-24,2026-12-12,20,20,0,in-store
BABCAR1,B-4587,BABY PRODUCTS,Care and hygiene,20,2025-11-24,2028-03-03,8,8,0,in-store
BABCAR2,B-7731,BABY PRODUCTS,Care and hygiene,45,2025-11-26,2027-05-07,35,35,0,in-store
BABCAR3,B-5899,BABY PRODUCTS,Care and hygiene,20,2025-11-24,2027-07-23,20,20,0,in-store
BABCAR3,B-1522,BABY PRODUCTS,Care and hygiene,20,2025-11-26,2027-11-20,11,11,0,in-store
BABCAR4,B-4339,BABY PRODUCTS,Care and hygiene,20,2025-11-24,2027-01-23,17,17,0,in-store
BABCAR5,B-3452,BABY PRODUCTS,Care and hygiene,80,2025-11-26,2027-03-18,60,60,0,in-store
BABCAR6,B-8768,BABY PRODUCTS,Care and hygiene,25,2025-11-25,2027-07-19,25,25,0,in-store
BABCAR7,B-2334,BABY PRODUCTS,Care and hygiene,30,2025-11-26,2027-03-19,22,22,0,in-store
BABCAR8,B-7195,BABY PRODUCTS,Care and hygiene,20,2025-11-24,2027-05-12,20,20,0,in-store
BABCAR8,B-2085,BABY PRODUCTS,Care and hygiene,20,2025-11-24,2027-12-30,3,3,0,in-store
BABCAR9,B-2376,BABY PRODUCTS,Care and hygiene,80,2025-11-26,2027-02-17,64,64,0,in-store
BABCAR10,B-8826,BABY PRODUCTS,Care and hygiene,45,2025-11-26,2027-10-21,33,33,0,in-store
BABCAR11,B-5598,BABY PRODUCTS,Care and hygiene,70,2025-11-24,2027-03-28,69,69,0,in-store
BABCAR12,B-2725,BABY PRODUCTS,Care and hygiene,25,2025-11-25,2027-09-08,18,18,0,in-store
BABCAR13,B-6561,BABY PRODUCTS,Care and hygiene,35,2025-11-24,2027-09-27,34,34,0,in-store
BABCAR14,B-9616,BABY PRODUCTS,Care and hygiene,30,2025-11-26,2027-07-30,29,29,0,in-store
BABCAR15,B-9016,BABY PRODUCTS,Care and hygiene,25,2025-11-24,2027-09-04,25,25,0,in-store
BABCAR15,B-6618,BABY PRODUCTS,Care and hygiene,25,2025-11-25,2028-01-23,9,9,0,in-store
BABCAR16,B-6058,BABY PRODUCTS,Care and hygiene,45,2025-11-25,2027-10-27,43,43,0,in-store
BABCAR17,B-2784,BABY PRODUCTS,Care and hygiene,25,2025-11-24,2027-07-29,20,20,0,in-store
BABCAR18,B-1514,BABY PRODUCTS,Care and hygiene,75,2025-11-26,2027-11-17,66,66,0,in-store
BABCAR19,B-5712,BABY PRODUCTS,Care and hygiene,25,2025-11-23,2027-07-19,25,25,0,in-store
BABCAR19,B-6536,BABY PRODUCTS,Care and hygiene,25,2025-11-24,2027-06-12,2,2,0,in-store
BABCAR20,B-5250,BABY PRODUCTS,Care and hygiene,55,2025-11-25,2027-05-15,51,51,0,in-store
BABCAR21,B-5241,BABY PRODUCTS,Care and hygiene,25,2025-11-23,2026-12-25,25,25,0,in-store
BABCAR21,B-6518,BABY PRODUCTS,Care and hygiene,25,2025-11-25,2027-10-26,3,3,0,in-store
BABCAR22,B-3749,BABY PRODUCTS,Care and hygiene,40,2025-11-24,2027-11-12,30,30,0,in-store
BABCAR23,B-5352,BABY PRODUCTS,Care and hygiene,40,2025-11-26,2027-08-29,36,36,0,in-store
BABCAR24,B-1536,BABY PRODUCTS,Care and hygiene,25,2025-11-23,2027-06-16,25,25,0,in-store
BABCAR24,B-6926,BABY PRODUCTS,Care and hygiene,25,2025-11-26,2027-08-27,1,1,0,in-store
BABCAR25,B-5314,BABY PRODUCTS,Care and hygiene,30,2025-11-26,2027-09-04,28,28,0,in-store
BABCAR26,B-5838,BABY PRODUCTS,Care and hygiene,35,2025-11-26,2027-04-30,29,29,0,in-store
BABCAR27,B-9174,BABY PRODUCTS,Care and hygiene,50,2025-11-24,2027-10-29,49,49,0,in-store
BABCAR28,B-1301,BABY PRODUCTS,Care and hygiene,30,2025-11-25,2027-06-28,27,27,0,in-store
BABCAR29,B-3063,BABY PRODUCTS,Care and hygiene,60,2025-11-24,2027-01-31,49,49,0,in-store
FRUSOU1,B-9131,FRUITS AND VEGETABLES,Soups and side dishes,12,2025-11-23,2027-10-26,12,12,0,in-store
FRUSOU1,B-7761,FRUITS AND VEGETABLES,Soups and side dishes,12,2025-11-25,2027-03-23,4,4,0,in-store
FRUSOU2,B-5601,FRUITS AND VEGETABLES,Soups and side dishes,9,2025-11-21,2027-03-24,9,9,0,in-store
FRUSOU2,B-9628,FRUITS AND VEGETABLES,Soups and side dishes,9,2025-11-22,2027-07-06,9,9,0,in-store
FRUSOU2,B-5198,FRUITS AND VEGETABLES,Soups and side dishes,9,2025-11-25,2028-03-30,9,9,0,in-store
FRUSOU2,B-6780,FRUITS AND VEGETABLES,Soups and side dishes,9,2025-11-26,2028-04-16,4,4,0,in-store
FRUSOU3,B-4805,FRUITS AND VEGETABLES,Soups and side dishes,16,2025-11-25,2027-06-06,16,16,0,in-store
FRUSOU3,B-9495,FRUITS AND VEGETABLES,Soups and side dishes,16,2025-11-25,2027-04-21,10,10,0,in-store
FRUSOU4,B-9278,FRUITS AND VEGETABLES,Soups and side dishes,13,2025-11-23,2027-05-11,13,13,0,in-store
FRUSOU4,B-8089,FRUITS AND VEGETABLES,Soups and side dishes,13,2025-11-24,2027-10-17,13,13,0,in-store
FRUSOU4,B-7493,FRUITS AND VEGETABLES,Soups and side dishes,13,2025-11-26,2028-05-31,2,2,0,in-store
FRUSOU5,B-4820,FRUITS AND VEGETABLES,Soups and side dishes,8,2025-11-23,2026-11-28,8,8,0,in-store
FRUSOU5,B-2049,FRUITS AND VEGETABLES,Soups and side dishes,8,2025-11-24,2028-01-16,8,8,0,in-store
FRUSOU5,B-7439,FRUITS AND VEGETABLES,Soups and side dishes,8,2025-11-25,2027-07-01,1,1,0,in-store
FRUSOU6,B-5865,FRUITS AND VEGETABLES,Soups and side dishes,12,2025-11-25,2027-04-05,12,12,0,in-store
FRUSOU6,B-7328,FRUITS AND VEGETABLES,Soups and side dishes,12,2025-11-25,2027-05-14,2,2,0,in-store
FRUSOU7,B-9719,FRUITS AND VEGETABLES,Soups and side dishes,18,2025-11-25,2027-01-13,18,18,0,in-store
FRUSOU7,B-6186,FRUITS AND VEGETABLES,Soups and side dishes,18,2025-11-25,2027-03-11,6,6,0,in-store
