shelf_id,batch_code,item_category,item_subcategory,received_date,expiry_date,batch_quantity_total,batch_quantity_store,batch_quantity_warehouse,location,time_stamp
BABCOO7,B-3867,BABY PRODUCTS,Cookies,2025-08-24,2026-10-17,26,26,0,in-store,2025-08-25 16:10:36
BABPAS1,B-2022,BABY PRODUCTS,Pasta and creams,2025-08-23,2026-12-14,19,19,0,in-store,2025-08-25 16:10:36
BABPAS2,B-6644,BABY PRODUCTS,Pasta and creams,2025-08-24,2027-07-12,14,14,0,in-store,2025-08-25 16:10:36
BABPAS3,B-8023,BABY PRODUCTS,Pasta and creams,2025-08-20,2027-02-06,33,33,0,in-store,2025-08-25 16:10:36
BABPAS3,B-6763,BABY PRODUCTS,Pasta and creams,2025-08-24,2028-06-18,1,1,0,in-store,2025-08-25 16:10:36
BABPAS4,B-2305,BABY PRODUCTS,Pasta and creams,2025-08-25,2026-09-29,19,19,0,in-store,2025-08-25 16:10:36
BABPAS5,B-3840,BABY PRODUCTS,Pasta and creams,2025-08-23,2027-01-10,14,14,0,in-store,2025-08-25 16:10:36
BABPAS6,B-4489,BABY PRODUCTS,Pasta and creams,2025-08-24,2026-12-04,20,20,0,in-store,2025-08-25 16:10:36
BABPAS7,B-4604,BABY PRODUCTS,Pasta and creams,2025-08-19,2026-09-14,29,29,0,in-store,2025-08-25 16:10:36
BABPAS7,B-8465,BABY PRODUCTS,Pasta and creams,2025-08-23,2027-11-05,8,8,0,in-store,2025-08-25 16:10:36
BABPAS8,B-4823,BABY PRODUCTS,Pasta and creams,2025-08-25,2027-08-13,20,20,0,in-store,2025-08-25 16:10:36
BABPAS9,B-8019,BABY PRODUCTS,Pasta and creams,2025-08-20,2027-04-06,16,16,0,in-store,2025-08-25 16:10:36
BABPAS9,B-7445,BABY PRODUCTS,Pasta and creams,2025-08-24,2028-03-05,4,4,0,in-store,2025-08-25 16:10:36
BABPAS10,B-7129,BABY PRODUCTS,Pasta and creams,2025-08-20,2027-01-06,16,16,0,in-store,2025-08-25 16:10:36
BABPAS10,B-9208,BABY PRODUCTS,Pasta and creams,2025-08-23,2028-02-15,15,15,0,in-store,2025-08-25 16:10:36
BABPAS11,B-9978,BABY PRODUCTS,Pasta and creams,2025-08-19,2027-03-15,12,12,0,in-store,2025-08-25 16:10:36
BABPAS11,B-2772,BABY PRODUCTS,Pasta and creams,2025-08-24,2028-04-13,11,11,0,in-store,2025-08-25 16:10:36
BABPAS12,B-8877,BABY PRODUCTS,Pasta and creams,2025-08-23,2027-07-24,26,26,0,in-store,2025-08-25 16:10:36
BABPAS13,B-6498,BABY PRODUCTS,Pasta and creams,2025-08-25,2026-10-08,32,32,0,in-store,2025-08-25 16:10:36
BABPAS14,B-2633,BABY PRODUCTS,Pasta and creams,2025-08-23,2027-02-04,33,33,0,in-store,2025-08-25 16:10:36
BABPAS15,B-6177,BABY PRODUCTS,Pasta and creams,2025-08-20,2027-01-14,19,19,0,in-store,2025-08-25 16:10:36
BABPAS15,B-7924,BABY PRODUCTS,Pasta and creams,2025-08-25,2028-01-08,8,8,0,in-store,2025-08-25 16:10:36
BABPAS16,B-7616,BABY PRODUCTS,Pasta and creams,2025-08-24,2026-10-07,22,22,0,in-store,2025-08-25 16:10:36
BABPAS17,B-2531,BABY PRODUCTS,Pasta and creams,2025-08-21,2027-07-04,5,5,0,in-store,2025-08-25 16:10:36
BABPAS17,B-6818,BABY PRODUCTS,Pasta and creams,2025-08-25,2028-07-28,13,13,0,in-store,2025-08-25 16:10:36
BABPAS18,B-6229,BABY PRODUCTS,Pasta and creams,2025-08-21,2027-05-13,7,7,0,in-store,2025-08-25 16:10:36
BABPAS18,B-2418,BABY PRODUCTS,Pasta and creams,2025-08-25,2028-07-23,9,9,0,in-store,2025-08-25 16:10:36
BABPAS19,B-4703,BABY PRODUCTS,Pasta and creams,2025-08-24,2026-10-06,23,23,0,in-store,2025-08-25 16:10:36
BABPAS20,B-8134,BABY PRODUCTS,Pasta and creams,2025-08-19,2027-05-05,17,17,0,in-store,2025-08-25 16:10:36
BABPAS20,B-8102,BABY PRODUCTS,Pasta and creams,2025-08-23,2028-04-11,6,6,0,in-store,2025-08-25 16:10:36
BABPAS21,B-8309,BABY PRODUCTS,Pasta and creams,2025-08-21,2027-05-05,7,7,0,in-store,2025-08-25 16:10:36
BABPAS21,B-3478,BABY PRODUCTS,Pasta and creams,2025-08-25,2027-10-10,24,24,0,in-store,2025-08-25 16:10:36
BABPAS22,B-6683,BABY PRODUCTS,Pasta and creams,2025-08-23,2027-01-30,21,21,0,in-store,2025-08-25 16:10:36
BABPAS23,B-4504,BABY PRODUCTS,Pasta and creams,2025-08-21,2026-10-09,9,9,0,in-store,2025-08-25 16:10:36
BABPAS23,B-1256,BABY PRODUCTS,Pasta and creams,2025-08-23,2028-01-28,10,10,0,in-store,2025-08-25 16:10:36
BABPAS24,B-3813,BABY PRODUCTS,Pasta and creams,2025-08-25,2027-04-13,22,22,0,in-store,2025-08-25 16:10:36
BABPAS25,B-8925,BABY PRODUCTS,Pasta and creams,2025-08-24,2027-02-20,14,14,0,in-store,2025-08-25 16:10:36
BABPAS26,B-6800,BABY PRODUCTS,Pasta and creams,2025-08-20,2027-07-28,12,12,0,in-store,2025-08-25 16:10:36
BABPAS26,B-9675,BABY PRODUCTS,Pasta and creams,2025-08-24,2028-01-31,8,8,0,in-store,2025-08-25 16:10:36
BABPAS27,B-7968,BABY PRODUCTS,Pasta and creams,2025-08-25,2026-09-01,10,10,0,in-store,2025-08-25 16:10:36
BABPAS28,B-5848,BABY PRODUCTS,Pasta and creams,2025-08-25,2027-03-16,19,19,0,in-store,2025-08-25 16:10:36
BABPAS29,B-4043,BABY PRODUCTS,Pasta and creams,2025-08-24,2027-03-24,15,15,0,in-store,2025-08-25 16:10:36
BABPAS30,B-2356,BABY PRODUCTS,Pasta and creams,2025-08-25,2026-10-07,12,12,0,in-store,2025-08-25 16:10:36
BABBAB1,B-2043,BABY PRODUCTS,Baby formula,2025-08-20,2026-10-24,5,5,0,in-store,2025-08-25 16:10:36
BABBAB1,B-9395,BABY PRODUCTS,Baby formula,2025-08-24,2027-10-24,18,18,0,in-store,2025-08-25 16:10:36
BABBAB2,B-1013,BABY PRODUCTS,Baby formula,2025-08-21,2026-10-05,16,16,0,in-store,2025-08-25 16:10:36
BABBAB2,B-1793,BABY PRODUCTS,Baby formula,2025-08-24,2027-09-01,1,1,0,in-store,2025-08-25 16:10:36
BABBAB3,B-6148,BABY PRODUCTS,Baby formula,2025-08-23,2027-04-18,11,11,0,in-store,2025-08-25 16:10:36
BABBAB4,B-1759,BABY PRODUCTS,Baby formula,2025-08-25,2027-06-23,12,12,0,in-store,2025-08-25 16:10:36
BABBAB5,B-2816,BABY PRODUCTS,Baby formula,2025-08-20,2026-09-17,10,10,0,in-store,2025-08-25 16:10:36
BABBAB5,B-4185,BABY PRODUCTS,Baby formula,2025-08-24,2028-05-27,16,16,0,in-store,2025-08-25 16:10:36
BABBAB6,B-6833,BABY PRODUCTS,Baby formula,2025-08-20,2026-10-25,4,4,0,in-store,2025-08-25 16:10:36
BABBAB6,B-6003,BABY PRODUCTS,Baby formula,2025-08-25,2028-08-07,3,3,0,in-store,2025-08-25 16:10:36
BABBAB7,B-9262,BABY PRODUCTS,Baby formula,2025-08-20,2026-12-08,3,3,0,in-store,2025-08-25 16:10:36
BABBAB7,B-6615,BABY PRODUCTS,Baby formula,2025-08-24,2028-03-17,25,25,0,in-store,2025-08-25 16:10:36
BABBAB8,B-1462,BABY PRODUCTS,Baby formula,2025-08-24,2027-07-25,14,14,0,in-store,2025-08-25 16:10:36
BABBAB9,B-6829,BABY PRODUCTS,Baby formula,2025-08-25,2026-12-31,15,15,0,in-store,2025-08-25 16:10:36
BABBAB10,B-3840,BABY PRODUCTS,Baby formula,2025-08-24,2026-11-22,12,12,0,in-store,2025-08-25 16:10:36
BABBAB11,B-4168,BABY PRODUCTS,Baby formula,2025-08-24,2027-06-12,16,16,0,in-store,2025-08-25 16:10:36
BABBAB12,B-5960,BABY PRODUCTS,Baby formula,2025-08-25,2026-12-11,13,13,0,in-store,2025-08-25 16:10:36
BABBAB13,B-1317,BABY PRODUCTS,Baby formula,2025-08-19,2026-11-14,1,1,0,in-store,2025-08-25 16:10:36
BABBAB13,B-3478,BABY PRODUCTS,Baby formula,2025-08-23,2028-07-04,15,15,0,in-store,2025-08-25 16:10:36
BABBAB14,B-2017,BABY PRODUCTS,Baby formula,2025-08-24,2026-11-21,25,25,0,in-store,2025-08-25 16:10:36
BABBAB15,B-7019,BABY PRODUCTS,Baby formula,2025-08-20,2026-11-10,4,4,0,in-store,2025-08-25 16:10:36
BABBAB15,B-5353,BABY PRODUCTS,Baby formula,2025-08-25,2027-12-16,13,13,0,in-store,2025-08-25 16:10:36
BABBAB16,B-2704,BABY PRODUCTS,Baby formula,2025-08-19,2027-08-07,2,2,0,in-store,2025-08-25 16:10:36
BABBAB16,B-1261,BABY PRODUCTS,Baby formula,2025-08-25,2027-12-04,8,8,0,in-store,2025-08-25 16:10:36
BABBAB17,B-6455,BABY PRODUCTS,Baby formula,2025-08-21,2027-05-25,19,19,0,in-store,2025-08-25 16:10:36
BABBAB17,B-2763,BABY PRODUCTS,Baby formula,2025-08-24,2028-04-02,1,1,0,in-store,2025-08-25 16:10:36
BABBAB18,B-8570,BABY PRODUCTS,Baby formula,2025-08-23,2027-06-04,14,14,0,in-store,2025-08-25 16:10:36
BABBAB19,B-1512,BABY PRODUCTS,Baby formula,2025-08-21,2027-01-12,3,3,0,in-store,2025-08-25 16:10:36
BABBAB19,B-3444,BABY PRODUCTS,Baby formula,2025-08-24,2028-02-19,17,17,0,in-store,2025-08-25 16:10:36
BABBAB20,B-9694,BABY PRODUCTS,Baby formula,2025-08-23,2027-07-06,10,10,0,in-store,2025-08-25 16:10:36
BABBAB21,B-9161,BABY PRODUCTS,Baby formula,2025-08-23,2026-10-15,22,22,0,in-store,2025-08-25 16:10:36
BABBAB22,B-2906,BABY PRODUCTS,Baby formula,2025-08-24,2027-08-01,12,12,0,in-store,2025-08-25 16:10:36
BABBAB23,B-8981,BABY PRODUCTS,Baby formula,2025-08-24,2027-08-10,14,14,0,in-store,2025-08-25 16:10:36
BABHOM1,B-4909,BABY PRODUCTS,Homogenized foods,2025-08-21,2026-09-27,35,35,0,in-store,2025-08-25 16:10:36
BABHOM1,B-7190,BABY PRODUCTS,Homogenized foods,2025-08-24,2028-08-07,17,17,0,in-store,2025-08-25 16:10:36
BABHOM2,B-8043,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-03-02,38,38,0,in-store,2025-08-25 16:10:36
BABHOM3,B-5630,BABY PRODUCTS,Homogenized foods,2025-08-21,2027-02-21,10,10,0,in-store,2025-08-25 16:10:36
BABHOM3,B-9924,BABY PRODUCTS,Homogenized foods,2025-08-24,2028-06-03,20,20,0,in-store,2025-08-25 16:10:36
BABHOM4,B-6418,BABY PRODUCTS,Homogenized foods,2025-08-21,2027-01-25,47,47,0,in-store,2025-08-25 16:10:36
BABHOM4,B-2338,BABY PRODUCTS,Homogenized foods,2025-08-25,2028-01-16,3,3,0,in-store,2025-08-25 16:10:36
BABHOM5,B-3585,BABY PRODUCTS,Homogenized foods,2025-08-24,2026-11-06,23,23,0,in-store,2025-08-25 16:10:36
BABHOM6,B-5439,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-05-29,29,29,0,in-store,2025-08-25 16:10:36
BABHOM7,B-1481,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-05-17,53,53,0,in-store,2025-08-25 16:10:36
BABHOM8,B-6754,BABY PRODUCTS,Homogenized foods,2025-08-23,2026-12-20,35,35,0,in-store,2025-08-25 16:10:36
BABHOM9,B-6253,BABY PRODUCTS,Homogenized foods,2025-08-25,2027-05-02,30,30,0,in-store,2025-08-25 16:10:36
BABHOM10,B-9074,BABY PRODUCTS,Homogenized foods,2025-08-23,2027-03-26,24,24,0,in-store,2025-08-25 16:10:36
BABHOM11,B-6978,BABY PRODUCTS,Homogenized foods,2025-08-24,2026-09-13,30,30,0,in-store,2025-08-25 16:10:36
BABHOM12,B-1125,BABY PRODUCTS,Homogenized foods,2025-08-25,2026-11-30,38,38,0,in-store,2025-08-25 16:10:36
BABHOM13,B-9523,BABY PRODUCTS,Homogenized foods,2025-08-25,2026-11-18,53,53,0,in-store,2025-08-25 16:10:36
BABHOM14,B-8101,BABY PRODUCTS,Homogenized foods,2025-08-25,2027-04-21,33,33,0,in-store,2025-08-25 16:10:36
BABHOM15,B-6190,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-01-04,40,40,0,in-store,2025-08-25 16:10:36
BABHOM16,B-2852,BABY PRODUCTS,Homogenized foods,2025-08-23,2026-11-22,26,26,0,in-store,2025-08-25 16:10:36
BABHOM17,B-1531,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-02-17,45,45,0,in-store,2025-08-25 16:10:36
BABHOM18,B-8429,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-03-03,21,21,0,in-store,2025-08-25 16:10:36
BABHOM19,B-7148,BABY PRODUCTS,Homogenized foods,2025-08-21,2027-07-10,11,11,0,in-store,2025-08-25 16:10:36
BABHOM19,B-2399,BABY PRODUCTS,Homogenized foods,2025-08-23,2027-11-29,15,15,0,in-store,2025-08-25 16:10:36
BABHOM20,B-9537,BABY PRODUCTS,Homogenized foods,2025-08-20,2027-02-24,23,23,0,in-store,2025-08-25 16:10:36
BABHOM20,B-9661,BABY PRODUCTS,Homogenized foods,2025-08-25,2028-03-12,9,9,0,in-store,2025-08-25 16:10:36
BABHOM21,B-5168,BABY PRODUCTS,Homogenized foods,2025-08-19,2027-06-04,15,15,0,in-store,2025-08-25 16:10:36
BABHOM21,B-6246,BABY PRODUCTS,Homogenized foods,2025-08-25,2028-06-12,10,10,0,in-store,2025-08-25 16:10:36
BABHOM22,B-1580,BABY PRODUCTS,Homogenized foods,2025-08-19,2027-06-17,11,11,0,in-store,2025-08-25 16:10:36
BABHOM22,B-2494,BABY PRODUCTS,Homogenized foods,2025-08-25,2028-02-23,7,7,0,in-store,2025-08-25 16:10:36
BABHOM23,B-2904,BABY PRODUCTS,Homogenized foods,2025-08-19,2027-06-24,3,3,0,in-store,2025-08-25 16:10:36
BABHOM23,B-6964,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-10-22,15,15,0,in-store,2025-08-25 16:10:36
BABHOM24,B-5165,BABY PRODUCTS,Homogenized foods,2025-08-23,2026-10-22,40,40,0,in-store,2025-08-25 16:10:36
BABHOM25,B-1789,BABY PRODUCTS,Homogenized foods,2025-08-19,2026-12-02,17,17,0,in-store,2025-08-25 16:10:36
BABHOM25,B-5448,BABY PRODUCTS,Homogenized foods,2025-08-23,2027-11-28,14,14,0,in-store,2025-08-25 16:10:36
BABHOM26,B-9162,BABY PRODUCTS,Homogenized foods,2025-08-20,2027-04-01,18,18,0,in-store,2025-08-25 16:10:36
BABHOM26,B-8241,BABY PRODUCTS,Homogenized foods,2025-08-23,2028-05-29,37,37,0,in-store,2025-08-25 16:10:36
BABHOM27,B-8583,BABY PRODUCTS,Homogenized foods,2025-08-23,2027-05-21,43,43,0,in-store,2025-08-25 16:10:36
BABHOM28,B-1687,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-07-15,21,21,0,in-store,2025-08-25 16:10:36
BABHOM29,B-7054,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-03-18,18,18,0,in-store,2025-08-25 16:10:36
BABHOM30,B-4053,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-07-21,32,32,0,in-store,2025-08-25 16:10:36
BABHOM31,B-7893,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-07-05,19,19,0,in-store,2025-08-25 16:10:36
BABHOM32,B-9298,BABY PRODUCTS,Homogenized foods,2025-08-19,2027-03-26,11,11,0,in-store,2025-08-25 16:10:36
BABHOM32,B-7517,BABY PRODUCTS,Homogenized foods,2025-08-23,2028-05-16,35,35,0,in-store,2025-08-25 16:10:36
BABHOM33,B-7702,BABY PRODUCTS,Homogenized foods,2025-08-23,2026-09-28,17,17,0,in-store,2025-08-25 16:10:36
BABHOM34,B-1315,BABY PRODUCTS,Homogenized foods,2025-08-20,2027-05-25,21,21,0,in-store,2025-08-25 16:10:36
BABHOM34,B-9744,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-09-19,6,6,0,in-store,2025-08-25 16:10:36
BABHOM35,B-8834,BABY PRODUCTS,Homogenized foods,2025-08-25,2027-04-05,44,44,0,in-store,2025-08-25 16:10:36
BABHOM36,B-7568,BABY PRODUCTS,Homogenized foods,2025-08-23,2027-02-17,25,25,0,in-store,2025-08-25 16:10:36
BABHOM37,B-3621,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-07-02,49,49,0,in-store,2025-08-25 16:10:36
BABHOM38,B-1353,BABY PRODUCTS,Homogenized foods,2025-08-20,2027-05-27,5,5,0,in-store,2025-08-25 16:10:36
BABHOM38,B-5114,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-09-28,28,28,0,in-store,2025-08-25 16:10:36
BABHOM39,B-6492,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-05-23,31,31,0,in-store,2025-08-25 16:10:36
BABHOM40,B-6238,BABY PRODUCTS,Homogenized foods,2025-08-25,2027-01-12,17,17,0,in-store,2025-08-25 16:10:36
BABHOM41,B-2743,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-02-08,18,18,0,in-store,2025-08-25 16:10:36
BABHOM42,B-7990,BABY PRODUCTS,Homogenized foods,2025-08-19,2027-08-22,29,29,0,in-store,2025-08-25 16:10:36
BABHOM42,B-4087,BABY PRODUCTS,Homogenized foods,2025-08-25,2027-10-14,10,10,0,in-store,2025-08-25 16:10:36
BABHOM43,B-7621,BABY PRODUCTS,Homogenized foods,2025-08-25,2027-03-14,19,19,0,in-store,2025-08-25 16:10:36
BABHOM44,B-2886,BABY PRODUCTS,Homogenized foods,2025-08-24,2026-10-28,42,42,0,in-store,2025-08-25 16:10:36
BABHOM45,B-1552,BABY PRODUCTS,Homogenized foods,2025-08-25,2026-12-24,37,37,0,in-store,2025-08-25 16:10:36
BABHOM46,B-8644,BABY PRODUCTS,Homogenized foods,2025-08-24,2026-10-24,50,50,0,in-store,2025-08-25 16:10:36
BABHOM47,B-4548,BABY PRODUCTS,Homogenized foods,2025-08-21,2027-08-12,4,4,0,in-store,2025-08-25 16:10:36
BABHOM47,B-4420,BABY PRODUCTS,Homogenized foods,2025-08-23,2027-12-02,29,29,0,in-store,2025-08-25 16:10:36
BABHOM48,B-7282,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-07-10,19,19,0,in-store,2025-08-25 16:10:36
BABHOM49,B-9809,BABY PRODUCTS,Homogenized foods,2025-08-23,2027-06-16,22,22,0,in-store,2025-08-25 16:10:36
BABHOM50,B-2759,BABY PRODUCTS,Homogenized foods,2025-08-21,2027-08-13,6,6,0,in-store,2025-08-25 16:10:36
BABHOM50,B-6814,BABY PRODUCTS,Homogenized foods,2025-08-23,2027-09-14,40,40,0,in-store,2025-08-25 16:10:36
BABHOM51,B-7601,BABY PRODUCTS,Homogenized foods,2025-08-25,2027-06-28,34,34,0,in-store,2025-08-25 16:10:36
BABHOM52,B-4183,BABY PRODUCTS,Homogenized foods,2025-08-19,2026-09-25,16,16,0,in-store,2025-08-25 16:10:36
BABHOM52,B-8053,BABY PRODUCTS,Homogenized foods,2025-08-25,2028-08-16,23,23,0,in-store,2025-08-25 16:10:36
BABHOM53,B-2710,BABY PRODUCTS,Homogenized foods,2025-08-25,2027-04-19,29,29,0,in-store,2025-08-25 16:10:36
BABHOM54,B-7695,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-01-16,47,47,0,in-store,2025-08-25 16:10:36
BABHOM55,B-9024,BABY PRODUCTS,Homogenized foods,2025-08-20,2027-08-02,10,10,0,in-store,2025-08-25 16:10:36
BABHOM55,B-7295,BABY PRODUCTS,Homogenized foods,2025-08-23,2028-07-02,17,17,0,in-store,2025-08-25 16:10:36
BABHOM56,B-2293,BABY PRODUCTS,Homogenized foods,2025-08-19,2026-10-15,20,20,0,in-store,2025-08-25 16:10:36
BABHOM56,B-7393,BABY PRODUCTS,Homogenized foods,2025-08-24,2028-04-27,24,24,0,in-store,2025-08-25 16:10:36
BABHOM57,B-8270,BABY PRODUCTS,Homogenized foods,2025-08-24,2026-12-14,25,25,0,in-store,2025-08-25 16:10:36
BABHOM58,B-2672,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-04-13,39,39,0,in-store,2025-08-25 16:10:36
BABHOM59,B-9127,BABY PRODUCTS,Homogenized foods,2025-08-19,2027-01-08,6,6,0,in-store,2025-08-25 16:10:36
BABHOM59,B-8508,BABY PRODUCTS,Homogenized foods,2025-08-25,2027-12-18,9,9,0,in-store,2025-08-25 16:10:36
BABHOM60,B-2009,BABY PRODUCTS,Homogenized foods,2025-08-25,2026-12-18,24,24,0,in-store,2025-08-25 16:10:36
BABHOM61,B-4679,BABY PRODUCTS,Homogenized foods,2025-08-21,2027-08-22,3,3,0,in-store,2025-08-25 16:10:36
BABHOM61,B-8816,BABY PRODUCTS,Homogenized foods,2025-08-23,2028-02-06,16,16,0,in-store,2025-08-25 16:10:36
BABHOM62,B-6088,BABY PRODUCTS,Homogenized foods,2025-08-19,2027-04-07,13,13,0,in-store,2025-08-25 16:10:36
BABHOM62,B-3063,BABY PRODUCTS,Homogenized foods,2025-08-24,2028-03-19,20,20,0,in-store,2025-08-25 16:10:36
BABHOM63,B-8605,BABY PRODUCTS,Homogenized foods,2025-08-25,2026-09-01,35,35,0,in-store,2025-08-25 16:10:36
BABHOM64,B-7675,BABY PRODUCTS,Homogenized foods,2025-08-25,2027-02-06,35,35,0,in-store,2025-08-25 16:10:36
BABHOM65,B-7031,BABY PRODUCTS,Homogenized foods,2025-08-25,2027-05-26,26,26,0,in-store,2025-08-25 16:10:36
BABHOM66,B-5970,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-05-27,49,49,0,in-store,2025-08-25 16:10:36
BABHOM67,B-2464,BABY PRODUCTS,Homogenized foods,2025-08-24,2026-11-23,44,44,0,in-store,2025-08-25 16:10:36
BABHOM68,B-7811,BABY PRODUCTS,Homogenized foods,2025-08-23,2026-11-12,23,23,0,in-store,2025-08-25 16:10:36
BABHOM69,B-2429,BABY PRODUCTS,Homogenized foods,2025-08-21,2026-12-29,3,3,0,in-store,2025-08-25 16:10:36
BABHOM69,B-5968,BABY PRODUCTS,Homogenized foods,2025-08-23,2027-08-28,21,21,0,in-store,2025-08-25 16:10:36
BABHOM70,B-1630,BABY PRODUCTS,Homogenized foods,2025-08-24,2026-10-23,33,33,0,in-store,2025-08-25 16:10:36
BABHOM71,B-9240,BABY PRODUCTS,Homogenized foods,2025-08-24,2027-05-19,34,34,0,in-store,2025-08-25 16:10:36
BABHOM72,B-3229,BABY PRODUCTS,Homogenized foods,2025-08-23,2026-09-28,34,34,0,in-store,2025-08-25 16:10:36
BABHOM73,B-9994,BABY PRODUCTS,Homogenized foods,2025-08-25,2027-05-29,52,52,0,in-store,2025-08-25 16:10:36
BABHOM74,B-9845,BABY PRODUCTS,Homogenized foods,2025-08-23,2027-08-02,29,29,0,in-store,2025-08-25 16:10:36
BABHOM75,B-2952,BABY PRODUCTS,Homogenized foods,2025-08-21,2027-02-01,4,4,0,in-store,2025-08-25 16:10:36
BABHOM75,B-5055,BABY PRODUCTS,Homogenized foods,2025-08-23,2027-10-27,21,21,0,in-store,2025-08-25 16:10:36
BABHOM76,B-4942,BABY PRODUCTS,Homogenized foods,2025-08-21,2026-09-11,25,25,0,in-store,2025-08-25 16:10:36
BABHOM76,B-2875,BABY PRODUCTS,Homogenized foods,2025-08-25,2028-07-29,1,1,0,in-store,2025-08-25 16:10:36
BABHOM77,B-4770,BABY PRODUCTS,Homogenized foods,2025-08-21,2027-07-31,25,25,0,in-store,2025-08-25 16:10:36
BABHOM77,B-3310,BABY PRODUCTS,Homogenized foods,2025-08-25,2028-03-12,14,14,0,in-store,2025-08-25 16:10:36
BABHOM78,B-5864,BABY PRODUCTS,Homogenized foods,2025-08-21,2026-11-29,8,8,0,in-store,2025-08-25 16:10:36
BABHOM78,B-5958,BABY PRODUCTS,Homogenized foods,2025-08-23,2028-06-10,29,29,0,in-store,2025-08-25 16:10:36
BABHOM79,B-9723,BABY PRODUCTS,Homogenized foods,2025-08-25,2027-06-15,44,44,0,in-store,2025-08-25 16:10:36
BABHOM80,B-2163,BABY PRODUCTS,Homogenized foods,2025-08-25,2026-10-16,24,24,0,in-store,2025-08-25 16:10:36
BABHOM81,B-1025,BABY PRODUCTS,Homogenized foods,2025-08-23,2027-01-10,55,55,0,in-store,2025-08-25 16:10:36
BABCAR1,B-1196,BABY PRODUCTS,Care and hygiene,2025-08-23,2027-06-08,19,19,0,in-store,2025-08-25 16:10:36
BABCAR2,B-8248,BABY PRODUCTS,Care and hygiene,2025-08-19,2026-09-21,20,20,0,in-store,2025-08-25 16:10:36
BABCAR2,B-3001,BABY PRODUCTS,Care and hygiene,2025-08-23,2028-01-18,7,7,0,in-store,2025-08-25 16:10:36
BABCAR3,B-7303,BABY PRODUCTS,Care and hygiene,2025-08-25,2027-06-01,34,34,0,in-store,2025-08-25 16:10:36
BABCAR4,B-6747,BABY PRODUCTS,Care and hygiene,2025-08-23,2026-11-23,20,20,0,in-store,2025-08-25 16:10:36
BABCAR5,B-6995,BABY PRODUCTS,Care and hygiene,2025-08-23,2027-01-11,23,23,0,in-store,2025-08-25 16:10:36
BABCAR6,B-2636,BABY PRODUCTS,Care and hygiene,2025-08-23,2026-11-17,12,12,0,in-store,2025-08-25 16:10:36
BABCAR7,B-5120,BABY PRODUCTS,Care and hygiene,2025-08-23,2027-07-23,15,15,0,in-store,2025-08-25 16:10:36
BABCAR8,B-9359,BABY PRODUCTS,Care and hygiene,2025-08-23,2027-03-19,15,15,0,in-store,2025-08-25 16:10:36
BABCAR9,B-9697,BABY PRODUCTS,Care and hygiene,2025-08-20,2027-02-05,11,11,0,in-store,2025-08-25 16:10:36
BABCAR9,B-1939,BABY PRODUCTS,Care and hygiene,2025-08-25,2028-01-11,2,2,0,in-store,2025-08-25 16:10:36
BABCAR10,B-7084,BABY PRODUCTS,Care and hygiene,2025-08-23,2026-09-29,28,28,0,in-store,2025-08-25 16:10:36
BABCAR11,B-9912,BABY PRODUCTS,Care and hygiene,2025-08-24,2026-09-28,16,16,0,in-store,2025-08-25 16:10:36
BABCAR12,B-9221,BABY PRODUCTS,Care and hygiene,2025-08-19,2027-03-07,3,3,0,in-store,2025-08-25 16:10:36
BABCAR12,B-1678,BABY PRODUCTS,Care and hygiene,2025-08-24,2028-08-11,14,14,0,in-store,2025-08-25 16:10:36
BABCAR13,B-8624,BABY PRODUCTS,Care and hygiene,2025-08-25,2026-09-21,20,20,0,in-store,2025-08-25 16:10:36
BABCAR14,B-2447,BABY PRODUCTS,Care and hygiene,2025-08-19,2026-12-25,6,6,0,in-store,2025-08-25 16:10:36
BABCAR14,B-9773,BABY PRODUCTS,Care and hygiene,2025-08-24,2028-08-11,6,6,0,in-store,2025-08-25 16:10:36
BABCAR15,B-1774,BABY PRODUCTS,Care and hygiene,2025-08-23,2027-03-18,27,27,0,in-store,2025-08-25 16:10:36
BABCAR16,B-4960,BABY PRODUCTS,Care and hygiene,2025-08-24,2027-04-06,28,28,0,in-store,2025-08-25 16:10:36
BABCAR17,B-8939,BABY PRODUCTS,Care and hygiene,2025-08-25,2026-10-13,14,14,0,in-store,2025-08-25 16:10:36
