shelf_id,discount_date,discount
BATRAZ0356,2025-06-21,0.2
BATAFT0366,2025-06-21,0.1512
LAULIQ0380,2025-06-21,0.2326
LAUBLE0399,2025-06-21,0.25
HOUDIS0414,2025-06-21,0.25
HOUDIS0418,2025-06-21,0.252
HOUDIS0422,2025-06-21,0.15
HOUANT0435,2025-06-21,0.1
HOUINS0446,2025-06-21,0.1
HOUSPO0456,2025-06-21,0.2439
BABPAS0476,2025-06-21,0.1079
BABHOM0485,2025-06-21,0.3124
BABHOM0489,2025-06-21,0.2
FRUAPP0500,2025-06-21,0.2783
FRUYEL0506,2025-06-21,0.1
FRUCUC0523,2025-06-21,0.1266
FRUBEE0532,2025-06-21,0.1863
FRUMAN0536,2025-06-21,0.2478
FRUSOU0549,2025-06-21,0.15
LONCAN0557,2025-06-21,0.3248
LONNUT0567,2025-06-21,0.1302
SWESNA0595,2025-06-21,0.0842
SWEREA0599,2025-06-21,0.2
SWECOO0601,2025-06-21,0.0629
SWECOO0617,2025-06-21,0.1
SWEIND0624,2025-06-21,0.2
SWECAN0643,2025-06-21,0.1449
SWECAN0645,2025-06-21,0.0795
SWECAN0648,2025-06-21,0.15
SWESPR0661,2025-06-21,0.1
SWECHO0671,2025-06-21,0.2423
SWECER0674,2025-06-21,0.1
SWERUS0682,2025-06-21,0.106
SWEMIL0686,2025-06-21,0.2
SWEJAM0689,2025-06-21,0.15
SWEJAM0694,2025-06-21,0.1
SWEJAM0695,2025-06-21,0.1
FLOSUG0698,2025-06-21,0.2
FLOSUG0699,2025-06-21,0.1494
FLOCOR0707,2025-06-21,0.25
PASRIC0721,2025-06-21,0.2
PASRIC0722,2025-06-21,0.25
PASSPE0725,2025-06-21,0.0887
PASSOU0760,2025-06-21,0.2
PASSTO0762,2025-06-21,0.3313
PASSTO0765,2025-06-21,0.1
GLUPAS0767,2025-06-21,0.3051
GLUPAS0768,2025-06-21,0.3378
GLUCOO0772,2025-06-21,0.1166
GLUSWE0778,2025-06-21,0.1319
GLUSWE0779,2025-06-21,0.2469
BRELON0802,2025-06-21,0.25
HOTCOF0821,2025-06-21,0.1497
HOTCOF0826,2025-06-21,0.3332
HOTBAR0832,2025-06-21,0.1
HOTTEA0834,2025-06-21,0.2
HOTOTH0848,2025-06-21,0.1
SAUKET0855,2025-06-21,0.1086
SPISPI0885,2025-06-21,0.15
SPISPI0886,2025-06-21,0.25
VINVIN0898,2025-06-21,0.25
VINOLI0900,2025-06-21,0.0978
VINOLI0906,2025-06-21,0.15
SAVCHI0914,2025-06-21,0.1
SAVCHI0917,2025-06-21,0.25
SAVTOA0924,2025-06-21,0.25
PETDRY0940,2025-06-21,0.214
PETDRY0955,2025-06-21,0.2843
CANBEA0965,2025-06-21,0.1
CANOTH0970,2025-06-21,0.1
CANVEG0975,2025-06-21,0.2
CANVEG0977,2025-06-21,0.25
CANVEG0981,2025-06-21,0.15
CANMAC1011,2025-06-21,0.15
REFFRE1028,2025-06-21,0.2
REFFRE1030,2025-06-21,0.15
REFFRE1035,2025-06-21,0.2
REFCHE1047,2025-06-21,0.2
REFCHE1054,2025-06-21,0.2
REFCHE1058,2025-06-21,0.2
REFPIE1064,2025-06-21,0.2
FROFRO1076,2025-06-21,0.1
FROICE1081,2025-06-21,0.1
FROPIZ1088,2025-06-21,0.2
MEASAU1119,2025-06-21,0.2633
MEACOL1122,2025-06-21,0.1896
MEACOL1131,2025-06-21,0.1671
FISFRE1136,2025-06-21,0.2664
FISSHE1139,2025-06-21,0.1405
BEVFRU0009,2025-06-22,0.3203
BEVFRU0012,2025-06-22,0.25
BEVICE0024,2025-06-22,0.2125
BEVICE0026,2025-06-22,0.15
BEVICE0028,2025-06-22,0.1
BEVENE0033,2025-06-22,0.25
BEVJUI0039,2025-06-22,0.1312
BEVJUI0049,2025-06-22,0.15
SPILIQ0062,2025-06-22,0.336
SPILIQ0064,2025-06-22,0.1
SPIGRA0066,2025-06-22,0.1861
SPIAMA0077,2025-06-22,0.2
SPIVOD0080,2025-06-22,0.2783
BEESTA0093,2025-06-22,0.2
BEEPRE0098,2025-06-22,0.178
BEEPRE0099,2025-06-22,0.1
BEEIMP0102,2025-06-22,0.1494
BEEIMP0103,2025-06-22,0.2
BEEIMP0104,2025-06-22,0.15
BEEIMP0109,2025-06-22,0.1071
BEEIMP0110,2025-06-22,0.25
WINWHI0132,2025-06-22,0.2
WINRED0141,2025-06-22,0.25
WINRED0155,2025-06-22,0.1
WINRED0159,2025-06-22,0.2
WINSPA0169,2025-06-22,0.2
WINSPA0179,2025-06-22,0.2
WINSPA0182,2025-06-22,0.101
LONCRE0201,2025-06-22,0.25
HOUPAP0205,2025-06-22,0.25
HOUPAP0206,2025-06-22,0.2333
HOUNAP0212,2025-06-22,0.3394
HOUTOO0225,2025-06-22,0.15
BATSAN0232,2025-06-22,0.3257
BATSAN0236,2025-06-22,0.25
BATADU0239,2025-06-22,0.2567
BATADU0243,2025-06-22,0.1116
BATTOI0247,2025-06-22,0.25
BATINT0258,2025-06-22,0.2
BATTOO0259,2025-06-22,0.0987
BATTOO0262,2025-06-22,0.1
BATCON0295,2025-06-22,0.1
BATHAI0304,2025-06-22,0.2397
BATDEO0312,2025-06-22,0.2783
BATDEO0320,2025-06-22,0.2
BATBAT0333,2025-06-22,0.25
BATBOD0340,2025-06-22,0.1273
BATFAC0344,2025-06-22,0.15
BATPRE0352,2025-06-22,0.2528
BATRAZ0356,2025-06-22,0.0642
BATRAZ0363,2025-06-22,0.1
BATAFT0366,2025-06-22,0.1512
LAULIQ0380,2025-06-22,0.2326
LAUFAB0393,2025-06-22,0.15
LAULAU0396,2025-06-22,0.1
LAUSTA0403,2025-06-22,0.1
HOUDIS0418,2025-06-22,0.252
HOUAIR0432,2025-06-22,0.25
HOUDET0436,2025-06-22,0.2
HOUSPO0456,2025-06-22,0.2439
BABPAS0475,2025-06-22,0.2
BABPAS0476,2025-06-22,0.1079
BABHOM0485,2025-06-22,0.3124
BABHOM0492,2025-06-22,0.15
BABCAR0494,2025-06-22,0.25
FRUAPP0500,2025-06-22,0.2783
FRUPLU0505,2025-06-22,0.15
FRUPIN0510,2025-06-22,0.15
FRUWAT0512,2025-06-22,0.15
FRUBER0514,2025-06-22,0.25
FRUCAR0518,2025-06-22,0.1
FRUGRE0520,2025-06-22,0.25
FRUCUC0523,2025-06-22,0.1266
FRUBEE0532,2025-06-22,0.1863
FRUMAN0536,2025-06-22,0.2478
FRUGRA0537,2025-06-22,0.25
FRUREA0540,2025-06-22,0.2
FRUSOU0549,2025-06-22,0.2
FRULEA0554,2025-06-22,0.1
LONCAN0557,2025-06-22,0.3248
LONNUT0567,2025-06-22,0.1302
LONOTH0570,2025-06-22,0.1
SWESNA0595,2025-06-22,0.0842
SWECOO0601,2025-06-22,0.0629
SWECOO0608,2025-06-22,0.1
SWEIND0618,2025-06-22,0.1
SWESNA0631,2025-06-22,0.2
SWESNA0632,2025-06-22,0.2
SWECAN0643,2025-06-22,0.1449
SWECAN0644,2025-06-22,0.25
SWECAN0645,2025-06-22,0.0795
SWEFLA0652,2025-06-22,0.1
SWECHO0666,2025-06-22,0.2
SWECHO0671,2025-06-22,0.2423
SWERUS0682,2025-06-22,0.2
SWEJAM0688,2025-06-22,0.2
SWEJAM0695,2025-06-22,0.25
FLOSUG0699,2025-06-22,0.1494
FLOFLO0704,2025-06-22,0.25
FLOCOR0709,2025-06-22,0.1
FLOYEA0711,2025-06-22,0.2
FLOYEA0712,2025-06-22,0.15
PASRIC0721,2025-06-22,0.15
PASSPE0725,2025-06-22,0.0887
PASPAS0733,2025-06-22,0.15
PASSTO0762,2025-06-22,0.3313
GLUPAS0767,2025-06-22,0.3051
GLUPAS0768,2025-06-22,0.3378
GLUCOO0772,2025-06-22,0.1166
GLURIC0774,2025-06-22,0.25
GLUSWE0778,2025-06-22,0.1319
GLUSWE0779,2025-06-22,0.2469
BREPAC0794,2025-06-22,0.2
BRETAR0812,2025-06-22,0.15
HOTCOF0821,2025-06-22,0.1497
HOTCOF0825,2025-06-22,0.15
HOTCOF0826,2025-06-22,0.3332
HOTBAR0832,2025-06-22,0.2
HOTTEA0834,2025-06-22,0.2
HOTOTH0846,2025-06-22,0.15
SAUKET0855,2025-06-22,0.1086
SAUMUS0857,2025-06-22,0.15
VINVIN0899,2025-06-22,0.25
VINOLI0900,2025-06-22,0.0978
VINOLI0906,2025-06-22,0.15
PETDRY0937,2025-06-22,0.25
PETDRY0940,2025-06-22,0.214
PETCAT0942,2025-06-22,0.2
PETWET0948,2025-06-22,0.15
PETDRY0952,2025-06-22,0.15
PETDRY0955,2025-06-22,0.2843
CANVEG0973,2025-06-22,0.25
CANVEG0979,2025-06-22,0.2
CANSWE0982,2025-06-22,0.2
CANOLI0987,2025-06-22,0.25
CANCAP0992,2025-06-22,0.25
CANMAC1013,2025-06-22,0.25
REFYOG1024,2025-06-22,0.2
REFCHE1048,2025-06-22,0.15
REFCHE1055,2025-06-22,0.2
REFCHE1057,2025-06-22,0.2
REFPIE1064,2025-06-22,0.1854
FROICE1087,2025-06-22,0.2
FROPIZ1088,2025-06-22,0.0751
MEAPOR1109,2025-06-22,0.1
MEASAU1119,2025-06-22,0.2633
MEACOL1122,2025-06-22,0.25
MEACOL1129,2025-06-22,0.2
MEACOL1130,2025-06-22,0.2
MEACOL1131,2025-06-22,0.1671
MEACOL1132,2025-06-22,0.2
FISFRE1136,2025-06-22,0.2664
FISSHE1139,2025-06-22,0.1405
BEVWAT0006,2025-06-23,0.15
BEVFRU0011,2025-06-23,0.1
BEVFRU0013,2025-06-23,0.1
BEVFRU0015,2025-06-23,0.2
BEVFRU0016,2025-06-23,0.25
BEVCOL0018,2025-06-23,0.1051
BEVICE0028,2025-06-23,0.2
BEVENE0030,2025-06-23,0.15
BEVENE0033,2025-06-23,0.2
BEVFLA0036,2025-06-23,0.15
BEVJUI0047,2025-06-23,0.25
BEVJUI0049,2025-06-23,0.25
BEVSYR0052,2025-06-23,0.1
SPIALC0056,2025-06-23,0.073
SPIALC0057,2025-06-23,0.1562
SPICOG0070,2025-06-23,0.25
SPICOG0071,2025-06-23,0.2981
BEESTA0093,2025-06-23,0.0671
BEEPRE0098,2025-06-23,0.15
WINWHI0116,2025-06-23,0.15
WINWHI0117,2025-06-23,0.093
WINWHI0133,2025-06-23,0.0691
WINRED0147,2025-06-23,0.163
WINRED0150,2025-06-23,0.1
WINRED0160,2025-06-23,0.1
LONLON0186,2025-06-23,0.1
LONPLA0198,2025-06-23,0.0581
LONCRE0203,2025-06-23,0.2
HOUTIS0211,2025-06-23,0.0502
HOUNAP0214,2025-06-23,0.15
HOUBAK0221,2025-06-23,0.3092
HOUPAP0226,2025-06-23,0.1
BATSAN0234,2025-06-23,0.067
BATADU0241,2025-06-23,0.2
BATLIQ0253,2025-06-23,0.346
BATTOO0274,2025-06-23,0.2
BATTOO0275,2025-06-23,0.2681
BATSHA0279,2025-06-23,0.0928
BATHAI0302,2025-06-23,0.1058
BATHAI0305,2025-06-23,0.1
BATDEO0311,2025-06-23,0.2
BATBAT0327,2025-06-23,0.25
BATTRA0374,2025-06-23,0.0513
LAULIQ0378,2025-06-23,0.1
LAUPOW0384,2025-06-23,0.15
LAUDES0387,2025-06-23,0.2
LAUFAB0390,2025-06-23,0.0871
LAUBLE0402,2025-06-23,0.1
HOUDIS0409,2025-06-23,0.25
HOUIRO0423,2025-06-23,0.25
HOUBAT0426,2025-06-23,0.2645
HOUSPO0457,2025-06-23,0.25
BABDIA0465,2025-06-23,0.1085
BABPAS0475,2025-06-23,0.3311
BABBAB0479,2025-06-23,0.1
BABHOM0483,2025-06-23,0.15
BABHOM0489,2025-06-23,0.26
BABHOM0493,2025-06-23,0.2
FRUAPP0499,2025-06-23,0.2705
FRUWAT0512,2025-06-23,0.2022
FRUMEL0513,2025-06-23,0.3248
FRUTOM0521,2025-06-23,0.15
FRUREA0538,2025-06-23,0.15
FRUSOU0546,2025-06-23,0.2
FRULEA0555,2025-06-23,0.2444
LONFRU0558,2025-06-23,0.15
LONFRU0560,2025-06-23,0.1
LONDRI0563,2025-06-23,0.1
LONOTH0573,2025-06-23,0.1
LONDRI0577,2025-06-23,0.2
LONSEE0581,2025-06-23,0.2516
SWESNA0583,2025-06-23,0.15
SWESNA0584,2025-06-23,0.25
SWESNA0587,2025-06-23,0.1
SWESNA0593,2025-06-23,0.2831
SWECOO0601,2025-06-23,0.15
SWECOO0602,2025-06-23,0.2
SWECOO0604,2025-06-23,0.25
SWECOO0605,2025-06-23,0.1975
SWECOO0608,2025-06-23,0.216
SWECOO0615,2025-06-23,0.2635
SWECOO0616,2025-06-23,0.1594
SWESNA0628,2025-06-23,0.1019
SWESNA0631,2025-06-23,0.2
SWESNA0636,2025-06-23,0.0742
SWESNA0637,2025-06-23,0.2572
SWESWE0639,2025-06-23,0.15
SWECHO0662,2025-06-23,0.1
SWECHO0664,2025-06-23,0.1664
SWERUS0682,2025-06-23,0.15
SWEJAM0688,2025-06-23,0.0673
SWEJAM0689,2025-06-23,0.1365
FLOSUG0698,2025-06-23,0.2
FLOSUG0699,2025-06-23,0.15
FLOYEA0711,2025-06-23,0.25
PASCER0730,2025-06-23,0.2418
PASPAS0735,2025-06-23,0.15
PASPAS0740,2025-06-23,0.2
PASPAS0744,2025-06-23,0.2
PASSOU0756,2025-06-23,0.0621
PASSOU0759,2025-06-23,0.1272
PASSOU0760,2025-06-23,0.1
PASSTO0762,2025-06-23,0.1
PASSTO0765,2025-06-23,0.3101
GLUPAS0769,2025-06-23,0.1
GLUSAV0776,2025-06-23,0.25
BREBRE0784,2025-06-23,0.2
BREPAC0793,2025-06-23,0.0711
BREBRE0803,2025-06-23,0.2632
BRETAR0810,2025-06-23,0.3075
BRETAR0812,2025-06-23,0.0789
HOTGRO0815,2025-06-23,0.1
HOTCOF0827,2025-06-23,0.15
HOTINS0828,2025-06-23,0.3454
HOTTEA0834,2025-06-23,0.2534
HOTINS0841,2025-06-23,0.3447
HOTOTH0847,2025-06-23,0.3393
PASREA0867,2025-06-23,0.2
SAVTOA0926,2025-06-23,0.15
PETWET0929,2025-06-23,0.2
PETWET0933,2025-06-23,0.15
PETDRY0938,2025-06-23,0.15
PETCAT0941,2025-06-23,0.1
PETWET0945,2025-06-23,0.1
PETWET0950,2025-06-23,0.1
PETDRY0951,2025-06-23,0.25
PETDOG0957,2025-06-23,0.2296
PETCAT0959,2025-06-23,0.3029
CANPEA0962,2025-06-23,0.15
CANVEG0977,2025-06-23,0.1
CANTUN0999,2025-06-23,0.15
CANTUN1001,2025-06-23,0.141
CANTUN1004,2025-06-23,0.1
REFFRE1030,2025-06-23,0.15
REFFRE1034,2025-06-23,0.15
REFFRE1036,2025-06-23,0.2
REFFRE1037,2025-06-23,0.1066
REFCHE1049,2025-06-23,0.1
REFCHE1050,2025-06-23,0.2302
REFCHE1054,2025-06-23,0.1
REFPIE1064,2025-06-23,0.1
FROICE1085,2025-06-23,0.25
FROPIZ1088,2025-06-23,0.2
FROPIZ1089,2025-06-23,0.1021
FROFRO1097,2025-06-23,0.1
FROFRO1098,2025-06-23,0.2312
MEASAU1119,2025-06-23,0.1
MEASAU1121,2025-06-23,0.15
MEACOL1123,2025-06-23,0.1
MEACOL1125,2025-06-23,0.3488
MEACOL1127,2025-06-23,0.15
MEACOL1131,2025-06-23,0.15
FISFRE1135,2025-06-23,0.1
BEVWAT0005,2025-06-24,0.25
BEVCOL0018,2025-06-24,0.1051
BEVCOL0019,2025-06-24,0.25
BEVCOL0020,2025-06-24,0.25
BEVCOL0022,2025-06-24,0.25
BEVJUI0047,2025-06-24,0.25
BEVSYR0051,2025-06-24,0.25
SPIALC0055,2025-06-24,0.2
SPIALC0056,2025-06-24,0.15
SPIALC0057,2025-06-24,0.1562
SPIALC0059,2025-06-24,0.2
SPICOG0071,2025-06-24,0.2981
SPIGIN0079,2025-06-24,0.15
SPIRUM0083,2025-06-24,0.2
SPIETH0084,2025-06-24,0.1
BEESTA0092,2025-06-24,0.2
BEESTA0093,2025-06-24,0.0671
BEEPRE0100,2025-06-24,0.15
WINBRI0114,2025-06-24,0.25
WINBRI0115,2025-06-24,0.25
WINWHI0117,2025-06-24,0.093
WINWHI0133,2025-06-24,0.2
WINRED0141,2025-06-24,0.15
WINRED0147,2025-06-24,0.163
WINSPA0169,2025-06-24,0.2
WINSPA0183,2025-06-24,0.1
LONPLA0198,2025-06-24,0.0581
HOUTIS0211,2025-06-24,0.0502
HOUBAK0221,2025-06-24,0.3092
BATSAN0234,2025-06-24,0.067
BATTOI0248,2025-06-24,0.2
BATLIQ0253,2025-06-24,0.346
BATTOO0262,2025-06-24,0.1
BATTOO0275,2025-06-24,0.2681
BATSHA0279,2025-06-24,0.0928
BATSHA0288,2025-06-24,0.25
BATHAI0300,2025-06-24,0.15
BATHAI0302,2025-06-24,0.1058
BATHAI0306,2025-06-24,0.1
BATBAT0331,2025-06-24,0.1
BATBAT0334,2025-06-24,0.2
BATBAT0335,2025-06-24,0.15
BATPRE0353,2025-06-24,0.15
BATRAZ0358,2025-06-24,0.1
BATAFT0368,2025-06-24,0.2
BATTRA0374,2025-06-24,0.0513
LAULIQ0378,2025-06-24,0.2
LAUFAB0390,2025-06-24,0.0871
LAUBLE0402,2025-06-24,0.25
HOUDIS0409,2025-06-24,0.15
HOUBAT0426,2025-06-24,0.2645
HOUDET0440,2025-06-24,0.2
HOUGLO0454,2025-06-24,0.1
HOUSPO0462,2025-06-24,0.15
BABDIA0465,2025-06-24,0.1085
BABPAS0475,2025-06-24,0.3311
BABHOM0489,2025-06-24,0.26
BABCAR0495,2025-06-24,0.25
FRUAPP0499,2025-06-24,0.2705
FRUWAT0512,2025-06-24,0.2022
FRUMEL0513,2025-06-24,0.3248
FRUONI0516,2025-06-24,0.1
FRUTOM0521,2025-06-24,0.1436
FRURAD0534,2025-06-24,0.15
FRUREA0539,2025-06-24,0.15
FRUSOU0549,2025-06-24,0.25
FRUSOU0550,2025-06-24,0.1
FRULEA0553,2025-06-24,0.1
FRULEA0555,2025-06-24,0.2444
LONOTH0575,2025-06-24,0.15
LONSEE0581,2025-06-24,0.2516
SWESNA0593,2025-06-24,0.2831
SWECOO0605,2025-06-24,0.1975
SWECOO0608,2025-06-24,0.216
SWECOO0609,2025-06-24,0.25
SWECOO0615,2025-06-24,0.2635
SWECOO0616,2025-06-24,0.1594
SWEIND0626,2025-06-24,0.1
SWESNA0628,2025-06-24,0.1019
SWESNA0636,2025-06-24,0.0742
SWESNA0637,2025-06-24,0.2572
SWESPR0658,2025-06-24,0.25
SWECHO0664,2025-06-24,0.1664
SWECHO0672,2025-06-24,0.2
SWEJAM0688,2025-06-24,0.0673
SWEJAM0689,2025-06-24,0.1365
SWEHON0697,2025-06-24,0.2
FLOFLO0703,2025-06-24,0.1
FLOFLO0705,2025-06-24,0.2
PASCER0729,2025-06-24,0.15
PASCER0730,2025-06-24,0.2418
PASPAS0732,2025-06-24,0.1
PASPAS0739,2025-06-24,0.2
PASEGG0746,2025-06-24,0.2
PASEGG0748,2025-06-24,0.25
PASEGG0753,2025-06-24,0.1
PASSOU0756,2025-06-24,0.0621
PASSOU0759,2025-06-24,0.1272
PASSTO0761,2025-06-24,0.25
PASSTO0765,2025-06-24,0.3101
GLUPAS0768,2025-06-24,0.25
BREBRE0782,2025-06-24,0.2
BRERIC0789,2025-06-24,0.25
BRERIC0792,2025-06-24,0.1
BREPAC0793,2025-06-24,0.0711
BREPAC0799,2025-06-24,0.1
BRELON0802,2025-06-24,0.25
BREBRE0803,2025-06-24,0.2632
BRETAR0810,2025-06-24,0.3075
BRETAR0812,2025-06-24,0.0789
HOTINS0828,2025-06-24,0.3454
HOTBAR0833,2025-06-24,0.25
HOTTEA0834,2025-06-24,0.2534
HOTINS0841,2025-06-24,0.3447
HOTOTH0845,2025-06-24,0.15
HOTOTH0847,2025-06-24,0.3393
PETDRY0937,2025-06-24,0.25
PETCAT0941,2025-06-24,0.25
PETDOG0957,2025-06-24,0.2296
PETCAT0959,2025-06-24,0.3029
CANOTH0969,2025-06-24,0.25
CANDRI0993,2025-06-24,0.2
CANTUN1001,2025-06-24,0.141
CANTUN1007,2025-06-24,0.2
CANOTH1018,2025-06-24,0.1
REFYOG1020,2025-06-24,0.2
REFEGG1031,2025-06-24,0.2
REFFRE1037,2025-06-24,0.1066
REFCHE1050,2025-06-24,0.2302
REFCHE1057,2025-06-24,0.2
REFFRE1065,2025-06-24,0.1
FROFRO1076,2025-06-24,0.1
FROICE1084,2025-06-24,0.15
FROPIZ1089,2025-06-24,0.1021
FROFRO1093,2025-06-24,0.1
FROFRO1095,2025-06-24,0.25
FROFRO1098,2025-06-24,0.2312
MEABEE1101,2025-06-24,0.1
MEAPOR1107,2025-06-24,0.1
MEAPOR1109,2025-06-24,0.1
MEACHI1117,2025-06-24,0.2
MEACOL1125,2025-06-24,0.3488
FISFRE1134,2025-06-24,0.2
FISSMO1141,2025-06-24,0.25
BEVWAT0002,2025-06-25,0.15
BEVWAT0005,2025-06-25,0.25
BEVFRU0014,2025-06-25,0.15
BEVCOL0018,2025-06-25,0.1051
BEVENE0035,2025-06-25,0.15
BEVJUI0045,2025-06-25,0.1
SPIALC0056,2025-06-25,0.073
SPIALC0057,2025-06-25,0.1562
SPIGRA0066,2025-06-25,0.15
SPIGRA0069,2025-06-25,0.2
SPICOG0071,2025-06-25,0.2981
SPIWHI0073,2025-06-25,0.1
SPIRUM0083,2025-06-25,0.15
BEESTA0093,2025-06-25,0.0671
BEEIMP0110,2025-06-25,0.1
WINWHI0117,2025-06-25,0.093
WINWHI0127,2025-06-25,0.25
WINWHI0133,2025-06-25,0.0691
WINRED0147,2025-06-25,0.163
WINSPA0166,2025-06-25,0.2
WINROS0177,2025-06-25,0.15
WINSPA0181,2025-06-25,0.1
LONPLA0198,2025-06-25,0.0581
HOUPAP0205,2025-06-25,0.2
HOUTIS0211,2025-06-25,0.0502
HOUBAK0221,2025-06-25,0.3092
BATSAN0234,2025-06-25,0.067
BATSAN0236,2025-06-25,0.25
BATLIQ0253,2025-06-25,0.346
BATTOO0275,2025-06-25,0.2681
BATSHA0279,2025-06-25,0.0928
BATSHA0281,2025-06-25,0.15
BATSHA0291,2025-06-25,0.1
BATHAI0302,2025-06-25,0.1058
BATCLE0347,2025-06-25,0.15
BATTRA0374,2025-06-25,0.0513
LAUFAB0390,2025-06-25,0.0871
HOUDIS0409,2025-06-25,0.1495
HOUDIS0413,2025-06-25,0.1
HOUDIS0418,2025-06-25,0.15
HOUBAT0425,2025-06-25,0.25
HOUBAT0426,2025-06-25,0.2645
HOUDRA0428,2025-06-25,0.15
HOUINS0447,2025-06-25,0.25
HOUINS0450,2025-06-25,0.15
HOUSPO0462,2025-06-25,0.1
BABDIA0465,2025-06-25,0.1085
BABPAS0475,2025-06-25,0.3311
BABPAS0476,2025-06-25,0.2
BABHOM0489,2025-06-25,0.26
FRUAPP0499,2025-06-25,0.2705
FRUAPR0504,2025-06-25,0.15
FRUWAT0512,2025-06-25,0.2022
FRUMEL0513,2025-06-25,0.3248
FRUPOT0515,2025-06-25,0.1
FRUTOM0521,2025-06-25,0.1436
FRUGRA0537,2025-06-25,0.2
FRULEA0555,2025-06-25,0.2444
LONNUT0568,2025-06-25,0.15
LONSEE0581,2025-06-25,0.2516
SWESNA0584,2025-06-25,0.15
SWESNA0585,2025-06-25,0.1
SWESNA0593,2025-06-25,0.2831
SWECOO0602,2025-06-25,0.2
SWECOO0605,2025-06-25,0.1975
SWECOO0608,2025-06-25,0.216
SWECOO0609,2025-06-25,0.15
SWECOO0612,2025-06-25,0.15
SWECOO0615,2025-06-25,0.2635
SWECOO0616,2025-06-25,0.1594
SWEIND0618,2025-06-25,0.15
SWEIND0627,2025-06-25,0.1
SWESNA0628,2025-06-25,0.2
SWESNA0636,2025-06-25,0.0742
SWESNA0637,2025-06-25,0.2572
SWECHO0664,2025-06-25,0.1664
SWEJAM0688,2025-06-25,0.0673
SWEJAM0689,2025-06-25,0.1365
FLOYEA0710,2025-06-25,0.2
FLOSAL0716,2025-06-25,0.15
PASRIC0718,2025-06-25,0.1
PASRIC0720,2025-06-25,0.2
PASCER0730,2025-06-25,0.2418
PASPAS0739,2025-06-25,0.25
PASEGG0750,2025-06-25,0.2
PASSOU0756,2025-06-25,0.0621
PASSOU0758,2025-06-25,0.25
PASSOU0759,2025-06-25,0.1272
PASSOU0760,2025-06-25,0.15
PASSTO0765,2025-06-25,0.3101
GLUSWE0777,2025-06-25,0.25
GLUSWE0780,2025-06-25,0.2
BRERIC0790,2025-06-25,0.1
BREPAC0793,2025-06-25,0.0711
BREPAC0797,2025-06-25,0.2
BREBRE0803,2025-06-25,0.2632
BRETAR0810,2025-06-25,0.3075
BRETAR0812,2025-06-25,0.0789
HOTCOF0827,2025-06-25,0.1
HOTINS0828,2025-06-25,0.3454
HOTBAR0833,2025-06-25,0.25
HOTTEA0834,2025-06-25,0.2534
HOTDEC0839,2025-06-25,0.1
HOTDEC0840,2025-06-25,0.15
HOTINS0841,2025-06-25,0.3447
HOTOTH0847,2025-06-25,0.3393
PASTOM0882,2025-06-25,0.1
SPIHER0888,2025-06-25,0.2
VINOLI0900,2025-06-25,0.25
VINOLI0904,2025-06-25,0.2
VINOLI0905,2025-06-25,0.1
SAVPOP0922,2025-06-25,0.1
PETWET0933,2025-06-25,0.2
PETWET0946,2025-06-25,0.15
PETDRY0952,2025-06-25,0.15
PETDRY0955,2025-06-25,0.2
PETDOG0957,2025-06-25,0.2296
PETCAT0959,2025-06-25,0.3029
CANBEA0966,2025-06-25,0.2
CANOTH0970,2025-06-25,0.15
CANTUN1001,2025-06-25,0.141
CANTUN1005,2025-06-25,0.25
REFYOG1021,2025-06-25,0.2
REFFRE1028,2025-06-25,0.15
REFFRE1029,2025-06-25,0.15
REFFRE1037,2025-06-25,0.1066
REFCHE1050,2025-06-25,0.2302
REFCHE1052,2025-06-25,0.15
FROFRO1069,2025-06-25,0.15
FROICE1080,2025-06-25,0.15
FROICE1081,2025-06-25,0.1
FROPIZ1089,2025-06-25,0.1021
FROFRO1094,2025-06-25,0.1
FROFRO1098,2025-06-25,0.2312
MEACHI1117,2025-06-25,0.2
MEACOL1125,2025-06-25,0.3488
FISFRE1137,2025-06-25,0.1
BEVWAT0008,2025-06-26,0.15
BEVFRU0013,2025-06-26,0.25
BEVCOL0018,2025-06-26,0.1051
SPIALC0056,2025-06-26,0.073
SPIALC0057,2025-06-26,0.1562
SPIGRA0068,2025-06-26,0.2
SPICOG0071,2025-06-26,0.2981
BEESTA0087,2025-06-26,0.1
BEESTA0093,2025-06-26,0.0671
WINWHI0117,2025-06-26,0.093
WINWHI0124,2025-06-26,0.15
WINWHI0125,2025-06-26,0.25
WINWHI0133,2025-06-26,0.0691
WINRED0147,2025-06-26,0.163
WINRED0148,2025-06-26,0.25
WINRED0158,2025-06-26,0.2
WINRED0160,2025-06-26,0.15
WINSPA0178,2025-06-26,0.2
LONLON0188,2025-06-26,0.15
LONPLA0198,2025-06-26,0.15
HOUTIS0211,2025-06-26,0.0502
HOUFIL0217,2025-06-26,0.2
HOUBAK0221,2025-06-26,0.3092
HOUPAP0227,2025-06-26,0.25
BATSAN0230,2025-06-26,0.2
BATSAN0234,2025-06-26,0.067
BATSAN0236,2025-06-26,0.2
BATLIQ0253,2025-06-26,0.346
BATTOO0271,2025-06-26,0.2
BATTOO0275,2025-06-26,0.2681
BATTOO0278,2025-06-26,0.25
BATSHA0279,2025-06-26,0.0928
BATHAI0302,2025-06-26,0.1058
BATBAT0322,2025-06-26,0.2
BATBAT0331,2025-06-26,0.25
BATFAC0343,2025-06-26,0.25
BATPRE0353,2025-06-26,0.2
